,reaction_id,rxn_smiles,products_run,PatentNumber
2132,40415,[CH2:1]1[C:2](=[O:3])[N:4]([Br:5])[C:6](=[O:7])[CH2:8]1.[Cl:9][c:10]1[c:11]2[cH:12][cH:13][nH:14][c:15]2[n:16][cH:17][n:18]1>>[Br:5][c:12]1[c:11]2[c:10]([Cl:9])[n:18][cH:17][n:16][c:15]2[nH:14][cH:13]1,[Br:5][c:12]1[c:11]2[c:10]([Cl:9])[n:18][cH:17][n:16][c:15]2[nH:14][cH:13]1.[Br:5][c:13]1[cH:12][c:11]2[c:10]([Cl:9])[n:18][cH:17][n:16][c:15]2[nH:14]1.[Br:5][c:17]1[n:16][c:15]2[c:11]([c:10]([Cl:9])[n:18]1)[cH:12][cH:13][nH:14]2,US08680114B2
2133,40435,[Cl:1][c:2]1[c:3]([I:4])[cH:5][c:6]([OH:7])[c:8]([C:9]([O:10][CH3:11])=[O:12])[cH:13]1.[N+:14]([O-:15])([OH:16])=[O:17]>C(O)(=O)C>[Cl:1][c:2]1[c:3]([I:4])[c:5]([N+:14]([O-:16])=[O:17])[c:6]([OH:7])[c:8]([C:9]([O:10][CH3:11])=[O:12])[cH:13]1,[Cl:1][c:2]1[c:3]([I:4])[c:5]([N+:14]([O-:16])=[O:17])[c:6]([OH:7])[c:8]([C:9]([O:10][CH3:11])=[O:12])[cH:13]1.[Cl:1][c:2]1[c:3]([I:4])[cH:5][c:6]([OH:7])[c:8]([C:9]([O:10][CH3:11])=[O:12])[c:13]1[N+:14]([O-:16])=[O:17],US08680108B2
2134,40669,[Cl:1][c:2]1[cH:3][cH:4][cH:5][c:6]([F:7])[c:8]1-[c:9]1[s:10][c:11]2[cH:12][n:13][cH:14][c:15]([F:16])[c:17]2[n:18]1.[cH:19]1[cH:20][c:21]([Cl:22])[cH:23][c:24]([C:25]([O:26][OH:27])=[O:28])[cH:29]1>C(Cl)Cl>[Cl:1][c:2]1[cH:3][cH:4][cH:5][c:6]([F:7])[c:8]1-[c:9]1[s:10][c:11]2[cH:12][n+:13]([O-:28])[cH:14][c:15]([F:16])[c:17]2[n:18]1,[Cl:1][c:2]1[cH:3][cH:4][cH:5][c:6]([F:7])[c:8]1-[c:9]1[s:10][c:11]2[cH:12][n+:13]([O-:28])[cH:14][c:15]([F:16])[c:17]2[n:18]1.[Cl:1][c:2]1[cH:3][cH:4][cH:5][c:6]([F:7])[c:8]1-[c:9]1[s:10][c:11]2[cH:12][n:13][cH:14][c:15]([F:16])[c:17]2[n+:18]1[O-:28],US08697708B2
2135,40579,[CH2:1]([n:2]1[cH:3][cH:4][c:5]([OH:6])[cH:7][c:8]1=[O:9])[CH2:10][CH2:11][CH3:12].[Cl:13][N:14]1[C:15](=[O:16])[CH2:17][CH2:18][C:19]1=[O:20]>CN(C=O)C>[CH2:1]([n:2]1[cH:3][cH:4][c:5]([OH:6])[c:7]([Cl:13])[c:8]1=[O:9])[CH2:10][CH2:11][CH3:12],[CH2:1]([n:2]1[cH:3][cH:4][c:5]([OH:6])[c:7]([Cl:13])[c:8]1=[O:9])[CH2:10][CH2:11][CH3:12].[CH2:1]([n:2]1[c:3]([Cl:13])[cH:4][c:5]([OH:6])[cH:7][c:8]1=[O:9])[CH2:10][CH2:11][CH3:12].[CH2:1]([n:2]1[cH:3][c:4]([Cl:13])[c:5]([OH:6])[cH:7][c:8]1=[O:9])[CH2:10][CH2:11][CH3:12],US08691849B2
2136,41335,[Cl:1][N:2]1[C:3]([CH3:4])([CH3:5])[C:6](=[O:7])[N:8]([Cl:9])[C:10]1=[O:11].[NH2:12][c:13]1[c:14]([F:15])[c:16](-[c:17]2[cH:18][cH:19][c:20]([Cl:21])[c:22]([O:23][CH3:24])[c:25]2[F:26])[n:27][c:28]([C:29]([O:30][CH3:31])=[O:32])[cH:33]1>C(#N)C>[Cl:1][c:33]1[c:13]([NH2:12])[c:14]([F:15])[c:16](-[c:17]2[cH:18][cH:19][c:20]([Cl:21])[c:22]([O:23][CH3:24])[c:25]2[F:26])[n:27][c:28]1[C:29]([O:30][CH3:31])=[O:32],[Cl:1][c:33]1[c:13]([NH2:12])[c:14]([F:15])[c:16](-[c:17]2[cH:18][cH:19][c:20]([Cl:21])[c:22]([O:23][CH3:24])[c:25]2[F:26])[n:27][c:28]1[C:29]([O:30][CH3:31])=[O:32].[Cl:1][c:18]1[c:17](-[c:16]2[c:14]([F:15])[c:13]([NH2:12])[cH:33][c:28]([C:29]([O:30][CH3:31])=[O:32])[n:27]2)[c:25]([F:26])[c:22]([O:23][CH3:24])[c:20]([Cl:21])[cH:19]1.[Cl:1][c:19]1[cH:18][c:17](-[c:16]2[c:14]([F:15])[c:13]([NH2:12])[cH:33][c:28]([C:29]([O:30][CH3:31])=[O:32])[n:27]2)[c:25]([F:26])[c:22]([O:23][CH3:24])[c:20]1[Cl:21],US08754231B2
2137,41332,[I:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[n:9]1[cH:10][cH:11][n:12]2[c:13]1[cH:14][c:15](-[c:16]1[cH:17][c:18]([C:19]([O:20][CH3:21])=[O:22])[cH:23][cH:24][cH:25]1)[cH:26][n:27]2>CN(C=O)C>[I:1][c:11]1[cH:10][n:9][c:13]2[n:12]1[n:27][cH:26][c:15](-[c:16]1[cH:17][c:18]([C:19]([O:20][CH3:21])=[O:22])[cH:23][cH:24][cH:25]1)[cH:14]2,[I:1][c:11]1[cH:10][n:9][c:13]2[n:12]1[n:27][cH:26][c:15](-[c:16]1[cH:17][c:18]([C:19]([O:20][CH3:21])=[O:22])[cH:23][cH:24][cH:25]1)[cH:14]2.[I:1][c:10]1[n:9][c:13]2[n:12]([cH:11]1)[n:27][cH:26][c:15](-[c:16]1[cH:17][c:18]([C:19]([O:20][CH3:21])=[O:22])[cH:23][cH:24][cH:25]1)[cH:14]2.[I:1][c:26]1[c:15](-[c:16]2[cH:17][c:18]([C:19]([O:20][CH3:21])=[O:22])[cH:23][cH:24][cH:25]2)[cH:14][c:13]2[n:9][cH:10][cH:11][n:12]2[n:27]1,US08754114B2
2138,41683,[Cl:1][c:2]1[cH:3][c:4]([C:5]([O:6][OH:7])=[O:8])[cH:9][cH:10][cH:11]1.[F:12][C:13]([F:14])([F:15])[c:16]1[c:17]2[c:18]([n:19][cH:20][cH:21][cH:22]2)[nH:23][n:24]1>COCCOC.CCCCCCC>[O-:8][n+:19]1[c:18]2[c:17]([c:16]([C:13]([F:12])([F:14])[F:15])[n:24][nH:23]2)[cH:22][cH:21][cH:20]1,[O-:8][n+:19]1[c:18]2[c:17]([c:16]([C:13]([F:12])([F:14])[F:15])[n:24][nH:23]2)[cH:22][cH:21][cH:20]1.[O-:8][n+:24]1[c:16]([C:13]([F:12])([F:14])[F:15])[c:17]2[c:18]([n:19][cH:20][cH:21][cH:22]2)[nH:23]1,US08779142B2
2139,42211,[CH2:1]1[C:2](=[O:3])[N:4]([Br:5])[C:6](=[O:7])[CH2:8]1.[CH2:9]([c:10]1[cH:11][cH:12][s:13][cH:14]1)[CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH3:21]>CN(C=O)C.O>[Br:5][c:14]1[c:10]([CH2:9][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH3:21])[cH:11][cH:12][s:13]1,[Br:5][c:14]1[c:10]([CH2:9][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH3:21])[cH:11][cH:12][s:13]1.[Br:5][c:12]1[cH:11][c:10]([CH2:9][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH3:21])[cH:14][s:13]1,US08816035B2
2140,41542,[Br:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[CH2:9]([CH:10]([CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH3:20])[CH2:21][c:22]1[cH:23][cH:24][s:25][cH:26]1)[CH2:27][CH2:28][CH2:29][CH2:30][CH2:31][CH2:32][CH3:33]>CN(C)C=O>[Br:1][c:26]1[c:22]([CH2:21][CH:10]([CH2:9][CH2:27][CH2:28][CH2:29][CH2:30][CH2:31][CH2:32][CH3:33])[CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH3:20])[cH:23][cH:24][s:25]1,[Br:1][c:26]1[c:22]([CH2:21][CH:10]([CH2:9][CH2:27][CH2:28][CH2:29][CH2:30][CH2:31][CH2:32][CH3:33])[CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH3:20])[cH:23][cH:24][s:25]1.[Br:1][c:24]1[cH:23][c:22]([CH2:21][CH:10]([CH2:9][CH2:27][CH2:28][CH2:29][CH2:30][CH2:31][CH2:32][CH3:33])[CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH3:20])[cH:26][s:25]1,US08765968B2
2141,42038,[Cl:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[NH2:9][c:10]1[n:11](-[c:12]2[cH:13][c:14]([S:15][CH2:16][C:17]([F:18])([F:19])[F:20])[c:21]([CH3:22])[cH:23][c:24]2[F:25])[n:26][c:27]([O:28][CH2:29][C:30]([F:31])([F:32])[C:33]([F:34])([F:35])[F:36])[cH:37]1>C(#N)C>[Cl:1][c:37]1[c:10]([NH2:9])[n:11](-[c:12]2[cH:13][c:14]([S:15][CH2:16][C:17]([F:18])([F:19])[F:20])[c:21]([CH3:22])[cH:23][c:24]2[F:25])[n:26][c:27]1[O:28][CH2:29][C:30]([F:31])([F:32])[C:33]([F:34])([F:35])[F:36],[Cl:1][c:37]1[c:10]([NH2:9])[n:11](-[c:12]2[cH:13][c:14]([S:15][CH2:16][C:17]([F:18])([F:19])[F:20])[c:21]([CH3:22])[cH:23][c:24]2[F:25])[n:26][c:27]1[O:28][CH2:29][C:30]([F:31])([F:32])[C:33]([F:34])([F:35])[F:36].[Cl:1][c:13]1[c:12](-[n:11]2[c:10]([NH2:9])[cH:37][c:27]([O:28][CH2:29][C:30]([F:31])([F:32])[C:33]([F:34])([F:35])[F:36])[n:26]2)[c:24]([F:25])[cH:23][c:21]([CH3:22])[c:14]1[S:15][CH2:16][C:17]([F:18])([F:19])[F:20].[Cl:1][c:23]1[c:21]([CH3:22])[c:14]([S:15][CH2:16][C:17]([F:18])([F:19])[F:20])[cH:13][c:12](-[n:11]2[c:10]([NH2:9])[cH:37][c:27]([O:28][CH2:29][C:30]([F:31])([F:32])[C:33]([F:34])([F:35])[F:36])[n:26]2)[c:24]1[F:25],US08802713B2
2142,42049,[Br:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[F:9][c:10]1[cH:11][c:12]([NH2:13])[cH:14][cH:15][c:16]1[N+:17]([O-:18])=[O:19]>C(OCC)(=O)C>[Br:1][c:14]1[c:12]([NH2:13])[cH:11][c:10]([F:9])[c:16]([N+:17]([O-:18])=[O:19])[cH:15]1,[Br:1][c:14]1[c:12]([NH2:13])[cH:11][c:10]([F:9])[c:16]([N+:17]([O-:18])=[O:19])[cH:15]1.[Br:1][c:11]1[c:10]([F:9])[c:16]([N+:17]([O-:18])=[O:19])[cH:15][cH:14][c:12]1[NH2:13].[Br:1][c:15]1[cH:14][c:12]([NH2:13])[cH:11][c:10]([F:9])[c:16]1[N+:17]([O-:18])=[O:19],US08802868B2
2143,41343,[CH2:1]1[C:2](=[O:3])[N:4]([Cl:5])[C:6](=[O:7])[CH2:8]1.[CH:9]([n:10]1[c:11](-[c:12]2[cH:13][c:14]([N+:15]([O-:16])=[O:17])[cH:18][cH:19][c:20]2[O:21][CH3:22])[cH:23][cH:24][n:25]1)([CH3:26])[CH3:27]>CN(C=O)C>[Cl:5][c:23]1[c:11](-[c:12]2[cH:13][c:14]([N+:15]([O-:16])=[O:17])[cH:18][cH:19][c:20]2[O:21][CH3:22])[n:10]([CH:9]([CH3:26])[CH3:27])[n:25][cH:24]1,[Cl:5][c:23]1[c:11](-[c:12]2[cH:13][c:14]([N+:15]([O-:16])=[O:17])[cH:18][cH:19][c:20]2[O:21][CH3:22])[n:10]([CH:9]([CH3:26])[CH3:27])[n:25][cH:24]1.[Cl:5][c:13]1[c:12](-[c:11]2[n:10]([CH:9]([CH3:26])[CH3:27])[n:25][cH:24][cH:23]2)[c:20]([O:21][CH3:22])[cH:19][cH:18][c:14]1[N+:15]([O-:16])=[O:17].[Cl:5][c:18]1[c:14]([N+:15]([O-:16])=[O:17])[cH:13][c:12](-[c:11]2[n:10]([CH:9]([CH3:26])[CH3:27])[n:25][cH:24][cH:23]2)[c:20]([O:21][CH3:22])[cH:19]1.[Cl:5][c:19]1[cH:18][c:14]([N+:15]([O-:16])=[O:17])[cH:13][c:12](-[c:11]2[n:10]([CH:9]([CH3:26])[CH3:27])[n:25][cH:24][cH:23]2)[c:20]1[O:21][CH3:22].[Cl:5][c:24]1[cH:23][c:11](-[c:12]2[cH:13][c:14]([N+:15]([O-:16])=[O:17])[cH:18][cH:19][c:20]2[O:21][CH3:22])[n:10]([CH:9]([CH3:26])[CH3:27])[n:25]1,US08754238B2
2144,40765,[Br:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[CH3:9][S:10]([c:11]1[cH:12][c:13](-[c:14]2[s:15][c:16](-[c:17]3[cH:18][cH:19][n:20]([CH3:21])[n:22]3)[cH:23][cH:24]2)[cH:25][cH:26][cH:27]1)(=[O:28])=[O:29]>C(Cl)Cl>[Br:1][c:18]1[c:17](-[c:16]2[s:15][c:14](-[c:13]3[cH:12][c:11]([S:10]([CH3:9])(=[O:28])=[O:29])[cH:27][cH:26][cH:25]3)[cH:24][cH:23]2)[n:22][n:20]([CH3:21])[cH:19]1,[Br:1][c:18]1[c:17](-[c:16]2[s:15][c:14](-[c:13]3[cH:12][c:11]([S:10]([CH3:9])(=[O:28])=[O:29])[cH:27][cH:26][cH:25]3)[cH:24][cH:23]2)[n:22][n:20]([CH3:21])[cH:19]1.[Br:1][c:12]1[c:11]([S:10]([CH3:9])(=[O:28])=[O:29])[cH:27][cH:26][cH:25][c:13]1-[c:14]1[s:15][c:16](-[c:17]2[cH:18][cH:19][n:20]([CH3:21])[n:22]2)[cH:23][cH:24]1.[Br:1][c:27]1[c:11]([S:10]([CH3:9])(=[O:28])=[O:29])[cH:12][c:13](-[c:14]2[s:15][c:16](-[c:17]3[cH:18][cH:19][n:20]([CH3:21])[n:22]3)[cH:23][cH:24]2)[cH:25][cH:26]1.[Br:1][c:25]1[c:13](-[c:14]2[s:15][c:16](-[c:17]3[cH:18][cH:19][n:20]([CH3:21])[n:22]3)[cH:23][cH:24]2)[cH:12][c:11]([S:10]([CH3:9])(=[O:28])=[O:29])[cH:27][cH:26]1.[Br:1][c:24]1[c:14](-[c:13]2[cH:12][c:11]([S:10]([CH3:9])(=[O:28])=[O:29])[cH:27][cH:26][cH:25]2)[s:15][c:16](-[c:17]2[cH:18][cH:19][n:20]([CH3:21])[n:22]2)[cH:23]1.[Br:1][c:23]1[c:16](-[c:17]2[cH:18][cH:19][n:20]([CH3:21])[n:22]2)[s:15][c:14](-[c:13]2[cH:12][c:11]([S:10]([CH3:9])(=[O:28])=[O:29])[cH:27][cH:26][cH:25]2)[cH:24]1.[Br:1][c:19]1[cH:18][c:17](-[c:16]2[s:15][c:14](-[c:13]3[cH:12][c:11]([S:10]([CH3:9])(=[O:28])=[O:29])[cH:27][cH:26][cH:25]3)[cH:24][cH:23]2)[n:22][n:20]1[CH3:21].[Br:1][c:26]1[cH:25][c:13](-[c:14]2[s:15][c:16](-[c:17]3[cH:18][cH:19][n:20]([CH3:21])[n:22]3)[cH:23][cH:24]2)[cH:12][c:11]([S:10]([CH3:9])(=[O:28])=[O:29])[cH:27]1,US08703805B2
2145,42856,[Cl:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[F:9][c:10]1[cH:11][cH:12][c:13](-[n:14]2[cH:15][cH:16][c:17]3[n:18][c:19]([CH2:20][O:21][c:22]4[cH:23][cH:24][cH:25][cH:26][cH:27]4)[cH:28][n:29]3[c:30]2=[O:31])[cH:32][cH:33]1>CN(C=O)C>[Cl:1][c:28]1[c:19]([CH2:20][O:21][c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[n:18][c:17]2[cH:16][cH:15][n:14](-[c:13]3[cH:12][cH:11][c:10]([F:9])[cH:33][cH:32]3)[c:30](=[O:31])[n:29]21,[Cl:1][c:28]1[c:19]([CH2:20][O:21][c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[n:18][c:17]2[cH:16][cH:15][n:14](-[c:13]3[cH:12][cH:11][c:10]([F:9])[cH:33][cH:32]3)[c:30](=[O:31])[n:29]21.[Cl:1][c:15]1[n:14](-[c:13]2[cH:12][cH:11][c:10]([F:9])[cH:33][cH:32]2)[c:30](=[O:31])[n:29]2[c:17]([cH:16]1)[n:18][c:19]([CH2:20][O:21][c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)[cH:28]2,US08865725B2
2146,42817,[CH2:1]1[C:2](=[O:3])[N:4]([Br:5])[C:6](=[O:7])[CH2:8]1.[NH2:9][c:10]1[cH:11][cH:12][c:13]([C:14]2([C:15]#[N:16])[CH2:17][CH2:18][S:19](=[O:20])(=[O:21])[CH2:22][CH2:23]2)[cH:24][cH:25]1>C(Cl)Cl>[Br:5][c:25]1[c:10]([NH2:9])[cH:11][cH:12][c:13]([C:14]2([C:15]#[N:16])[CH2:17][CH2:18][S:19](=[O:20])(=[O:21])[CH2:22][CH2:23]2)[cH:24]1,[Br:5][c:25]1[c:10]([NH2:9])[cH:11][cH:12][c:13]([C:14]2([C:15]#[N:16])[CH2:17][CH2:18][S:19](=[O:20])(=[O:21])[CH2:22][CH2:23]2)[cH:24]1.[Br:5][c:24]1[c:13]([C:14]2([C:15]#[N:16])[CH2:17][CH2:18][S:19](=[O:20])(=[O:21])[CH2:22][CH2:23]2)[cH:12][cH:11][c:10]([NH2:9])[cH:25]1,US08859602B2
2147,43026,[Cl:1][c:2]1[cH:3][cH:4][cH:5][c:6]([CH3:7])[n+:8]1[O-:9].[N+:10]([O-:11])([OH:12])=[O:13]>S(=O)(=O)(O)O>[Cl:1][c:2]1[cH:3][c:4]([N+:10]([O-:12])=[O:13])[cH:5][c:6]([CH3:7])[n+:8]1[O-:9],[Cl:1][c:2]1[cH:3][c:4]([N+:10]([O-:12])=[O:13])[cH:5][c:6]([CH3:7])[n+:8]1[O-:9].[Cl:1][c:2]1[c:3]([N+:10]([O-:12])=[O:13])[cH:4][cH:5][c:6]([CH3:7])[n+:8]1[O-:9].[Cl:1][c:2]1[cH:3][cH:4][c:5]([N+:10]([O-:12])=[O:13])[c:6]([CH3:7])[n+:8]1[O-:9],US08877934B2
2148,43990,[Br:1][c:2]1[cH:3][c:4]([OH:5])[cH:6][n:7][cH:8]1.[N+:9]([O-:10])([OH:11])=[O:12]>S(=O)(=O)(O)O>[Br:1][c:2]1[cH:3][c:4]([OH:5])[c:6]([N+:9]([O-:11])=[O:12])[n:7][cH:8]1,[Br:1][c:2]1[cH:3][c:4]([OH:5])[c:6]([N+:9]([O-:11])=[O:12])[n:7][cH:8]1.[Br:1][c:2]1[cH:3][c:4]([OH:5])[cH:6][n:7][c:8]1[N+:9]([O-:11])=[O:12],US08951993B2
2149,43953,[Br:1][Br:2].[CH3:3][O:4][C:5]([c:6]1[s:7][c:8](-[c:9]2[cH:10][cH:11][c:12]([O:13][CH3:14])[cH:15][cH:16]2)[c:17]([CH3:18])[cH:19]1)=[O:20]>C(O)(=O)C>[Br:2][c:15]1[c:12]([O:13][CH3:14])[cH:11][cH:10][c:9](-[c:8]2[s:7][c:6]([C:5]([O:4][CH3:3])=[O:20])[cH:19][c:17]2[CH3:18])[cH:16]1,[Br:2][c:15]1[c:12]([O:13][CH3:14])[cH:11][cH:10][c:9](-[c:8]2[s:7][c:6]([C:5]([O:4][CH3:3])=[O:20])[cH:19][c:17]2[CH3:18])[cH:16]1.[Br:2][c:19]1[c:6]([C:5]([O:4][CH3:3])=[O:20])[s:7][c:8](-[c:9]2[cH:10][cH:11][c:12]([O:13][CH3:14])[cH:15][cH:16]2)[c:17]1[CH3:18].[Br:2][c:16]1[c:9](-[c:8]2[s:7][c:6]([C:5]([O:4][CH3:3])=[O:20])[cH:19][c:17]2[CH3:18])[cH:10][cH:11][c:12]([O:13][CH3:14])[cH:15]1,US08946432B2
2150,44559,[CH2:1]([c:2]1[cH:3][cH:4][c:5]([C:6]([OH:7])=[O:8])[cH:9][cH:10]1)[CH3:11].[N+:12]([O-:13])([OH:14])=[O:15]>S(=O)(=O)(O)O>[CH2:1]([c:2]1[cH:3][cH:4][c:5]([C:6]([OH:7])=[O:8])[cH:9][c:10]1[N+:12]([O-:14])=[O:15])[CH3:11],[CH2:1]([c:2]1[cH:3][cH:4][c:5]([C:6]([OH:7])=[O:8])[cH:9][c:10]1[N+:12]([O-:14])=[O:15])[CH3:11].[CH2:1]([c:2]1[cH:3][cH:4][c:5]([C:6]([OH:7])=[O:8])[c:9]([N+:12]([O-:14])=[O:15])[cH:10]1)[CH3:11],US08987461B2
2151,41136,[Cl:1][C:2]([Cl:3])([Cl:4])[C:5]([Cl:6])=[O:7].[F:8][C:9]([F:10])([F:11])[C:12]([CH2:13][c:14]1[nH:15][c:16]2[cH:17][cH:18][n:19][cH:20][c:21]2[cH:22]1)([OH:23])[CH2:24][C:25]([c:26]1[cH:27][c:28]([F:29])[cH:30][cH:31][c:32]1[O:33][CH3:34])([CH3:35])[CH3:36]>CN(C=O)C>[Cl:4][c:22]1[c:14]([CH2:13][C:12]([C:9]([F:8])([F:10])[F:11])([OH:23])[CH2:24][C:25]([c:26]2[cH:27][c:28]([F:29])[cH:30][cH:31][c:32]2[O:33][CH3:34])([CH3:35])[CH3:36])[nH:15][c:16]2[cH:17][cH:18][n:19][cH:20][c:21]21,[Cl:4][c:22]1[c:14]([CH2:13][C:12]([C:9]([F:8])([F:10])[F:11])([OH:23])[CH2:24][C:25]([c:26]2[cH:27][c:28]([F:29])[cH:30][cH:31][c:32]2[O:33][CH3:34])([CH3:35])[CH3:36])[nH:15][c:16]2[cH:17][cH:18][n:19][cH:20][c:21]21.[Cl:4][c:17]1[c:16]2[nH:15][c:14]([CH2:13][C:12]([C:9]([F:8])([F:10])[F:11])([OH:23])[CH2:24][C:25]([c:26]3[cH:27][c:28]([F:29])[cH:30][cH:31][c:32]3[O:33][CH3:34])([CH3:35])[CH3:36])[cH:22][c:21]2[cH:20][n:19][cH:18]1.[Cl:4][c:18]1[cH:17][c:16]2[nH:15][c:14]([CH2:13][C:12]([C:9]([F:8])([F:10])[F:11])([OH:23])[CH2:24][C:25]([c:26]3[cH:27][c:28]([F:29])[cH:30][cH:31][c:32]3[O:33][CH3:34])([CH3:35])[CH3:36])[cH:22][c:21]2[cH:20][n:19]1.[Cl:4][c:20]1[n:19][cH:18][cH:17][c:16]2[nH:15][c:14]([CH2:13][C:12]([C:9]([F:8])([F:10])[F:11])([OH:23])[CH2:24][C:25]([c:26]3[cH:27][c:28]([F:29])[cH:30][cH:31][c:32]3[O:33][CH3:34])([CH3:35])[CH3:36])[cH:22][c:21]21.[Cl:4][c:27]1[c:26]([C:25]([CH2:24][C:12]([C:9]([F:8])([F:10])[F:11])([CH2:13][c:14]2[nH:15][c:16]3[cH:17][cH:18][n:19][cH:20][c:21]3[cH:22]2)[OH:23])([CH3:35])[CH3:36])[c:32]([O:33][CH3:34])[cH:31][cH:30][c:28]1[F:29].[Cl:4][c:30]1[c:28]([F:29])[cH:27][c:26]([C:25]([CH2:24][C:12]([C:9]([F:8])([F:10])[F:11])([CH2:13][c:14]2[nH:15][c:16]3[cH:17][cH:18][n:19][cH:20][c:21]3[cH:22]2)[OH:23])([CH3:35])[CH3:36])[c:32]([O:33][CH3:34])[cH:31]1.[Cl:4][c:31]1[cH:30][c:28]([F:29])[cH:27][c:26]([C:25]([CH2:24][C:12]([C:9]([F:8])([F:10])[F:11])([CH2:13][c:14]2[nH:15][c:16]3[cH:17][cH:18][n:19][cH:20][c:21]3[cH:22]2)[OH:23])([CH3:35])[CH3:36])[c:32]1[O:33][CH3:34],US08741897B2
2152,45199,[C:1]([c:2]1[cH:3][cH:4][c:5]2[nH:6][c:7]3[c:8]([c:9]2[cH:10]1)[cH:11][c:12]([C:13]([CH3:14])([CH3:15])[CH3:16])[cH:17][cH:18]3)([CH3:19])([CH3:20])[CH3:21].[CH2:22]1[C:23](=[O:24])[N:25]([Br:26])[C:27](=[O:28])[CH2:29]1>>[C:1]([c:2]1[cH:3][cH:4][c:5]2[nH:6][c:7]3[c:8]([c:9]2[cH:10]1)[cH:11][c:12]([C:13]([CH3:14])([CH3:15])[CH3:16])[cH:17][c:18]3[Br:26])([CH3:19])([CH3:20])[CH3:21],[C:1]([c:2]1[cH:3][cH:4][c:5]2[nH:6][c:7]3[c:8]([c:9]2[cH:10]1)[cH:11][c:12]([C:13]([CH3:14])([CH3:15])[CH3:16])[cH:17][c:18]3[Br:26])([CH3:19])([CH3:20])[CH3:21].[C:1]([c:2]1[cH:3][cH:4][c:5]2[nH:6][c:7]3[c:8]([c:9]2[cH:10]1)[cH:11][c:12]([C:13]([CH3:14])([CH3:15])[CH3:16])[c:17]([Br:26])[cH:18]3)([CH3:19])([CH3:20])[CH3:21].[C:1]([c:2]1[cH:3][cH:4][c:5]2[nH:6][c:7]3[c:8]([c:9]2[cH:10]1)[c:11]([Br:26])[c:12]([C:13]([CH3:14])([CH3:15])[CH3:16])[cH:17][cH:18]3)([CH3:19])([CH3:20])[CH3:21],US09040704B2
2153,46080,[F:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][cH:10][cH:11]2.[N+:12]([O-:13])([OH:14])=[O:15]>>[F:1][c:2]1[cH:3][c:4]2[c:5]([c:6]([N+:12]([O-:14])=[O:15])[cH:7]1)[n:8][cH:9][cH:10][cH:11]2,[F:1][c:2]1[cH:3][c:4]2[c:5]([c:6]([N+:12]([O-:14])=[O:15])[cH:7]1)[n:8][cH:9][cH:10][cH:11]2.[F:1][c:2]1[c:3]([N+:12]([O-:14])=[O:15])[c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][cH:10][cH:11]2.[F:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]1[N+:12]([O-:14])=[O:15])[n:8][cH:9][cH:10][cH:11]2.[F:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][cH:10][c:11]2[N+:12]([O-:14])=[O:15].[F:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][c:9]([N+:12]([O-:14])=[O:15])[cH:10][cH:11]2.[F:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([N+:12]([O-:14])=[O:15])[cH:11]2,US09108921B2
