,reaction_id,rxn_smiles,products_run,PatentNumber
3256,40249,[Br:1][c:2]1[cH:3][cH:4][c:5]([N+:6]([O-:7])=[O:8])[c:9]([F:10])[cH:11]1.[NH2:12][CH2:13][CH2:14][CH2:15][OH:16]>CN(C=O)C.C(OCC)(=O)C>[Br:1][c:2]1[cH:3][cH:4][c:5]([N+:6]([O-:7])=[O:8])[c:9]([NH:12][CH2:13][CH2:14][CH2:15][OH:16])[cH:11]1,[Br:1][c:2]1[cH:3][cH:4][c:5]([N+:6]([O-:7])=[O:8])[c:9]([NH:12][CH2:13][CH2:14][CH2:15][OH:16])[cH:11]1.[c:2]1([NH:12][CH2:13][CH2:14][CH2:15][OH:16])[cH:3][cH:4][c:5]([N+:6]([O-:7])=[O:8])[c:9]([F:10])[cH:11]1,US08673897B2
3257,40359,[Cl:1][c:2]1[c:3]2[c:4]([cH:5][c:6]([Cl:7])[cH:8][cH:9]2)[n:10][cH:11][cH:12]1.[NH2:13][c:14]1[cH:15][c:16]([C:17]([O:18][CH3:19])=[O:20])[cH:21][c:22]([C:23]([O:24][CH3:25])=[O:26])[cH:27]1>C(O)C>[c:2]1([NH:13][c:14]2[cH:15][c:16]([C:17]([O:18][CH3:19])=[O:20])[cH:21][c:22]([C:23]([O:24][CH3:25])=[O:26])[cH:27]2)[c:3]2[c:4]([cH:5][c:6]([Cl:7])[cH:8][cH:9]2)[n:10][cH:11][cH:12]1,[c:2]1([NH:13][c:14]2[cH:15][c:16]([C:17]([O:18][CH3:19])=[O:20])[cH:21][c:22]([C:23]([O:24][CH3:25])=[O:26])[cH:27]2)[c:3]2[c:4]([cH:5][c:6]([Cl:7])[cH:8][cH:9]2)[n:10][cH:11][cH:12]1.[Cl:1][c:2]1[c:3]2[c:4]([cH:5][c:6]([NH:13][c:14]3[cH:15][c:16]([C:17]([O:18][CH3:19])=[O:20])[cH:21][c:22]([C:23]([O:24][CH3:25])=[O:26])[cH:27]3)[cH:8][cH:9]2)[n:10][cH:11][cH:12]1,US08680095B2
3258,42284,[Br:1][c:2]1[cH:3][cH:4][c:5]([C:6]([N:7]2[CH2:8][CH2:9][N:10]([c:11]3[c:12]([CH3:13])[cH:14][c:15]([CH3:16])[cH:17][n:18]3)[CH2:19][CH2:20]2)=[O:21])[c:22]([F:23])[cH:24]1.[CH3:25][NH:26][S:27]([CH3:28])(=[O:29])=[O:30]>>[c:2]1([N:26]([CH3:25])[S:27]([CH3:28])(=[O:29])=[O:30])[cH:3][cH:4][c:5]([C:6]([N:7]2[CH2:8][CH2:9][N:10]([c:11]3[c:12]([CH3:13])[cH:14][c:15]([CH3:16])[cH:17][n:18]3)[CH2:19][CH2:20]2)=[O:21])[c:22]([F:23])[cH:24]1,[c:2]1([N:26]([CH3:25])[S:27]([CH3:28])(=[O:29])=[O:30])[cH:3][cH:4][c:5]([C:6]([N:7]2[CH2:8][CH2:9][N:10]([c:11]3[c:12]([CH3:13])[cH:14][c:15]([CH3:16])[cH:17][n:18]3)[CH2:19][CH2:20]2)=[O:21])[c:22]([F:23])[cH:24]1.[Br:1][c:2]1[cH:3][cH:4][c:5]([C:6]([N:7]2[CH2:8][CH2:9][N:10]([c:11]3[c:12]([CH3:13])[cH:14][c:15]([CH3:16])[cH:17][n:18]3)[CH2:19][CH2:20]2)=[O:21])[c:22]([N:26]([CH3:25])[S:27]([CH3:28])(=[O:29])=[O:30])[cH:24]1,US08816079B2
3259,42909,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]2[c:7]([cH:8][cH:9][c:10]([CH3:11])[cH:12]2)[n:13]1.[NH2:14][CH2:15][CH2:16][NH:17][C:18](=[O:19])[O:20][C:21]([CH3:22])([CH3:23])[CH3:24]>CO>[Cl:1][c:2]1[n:3][c:4]([NH:14][CH2:15][CH2:16][NH:17][C:18](=[O:19])[O:20][C:21]([CH3:22])([CH3:23])[CH3:24])[c:6]2[c:7]([cH:8][cH:9][c:10]([CH3:11])[cH:12]2)[n:13]1,[Cl:1][c:2]1[n:3][c:4]([NH:14][CH2:15][CH2:16][NH:17][C:18](=[O:19])[O:20][C:21]([CH3:22])([CH3:23])[CH3:24])[c:6]2[c:7]([cH:8][cH:9][c:10]([CH3:11])[cH:12]2)[n:13]1.[c:2]1([NH:14][CH2:15][CH2:16][NH:17][C:18](=[O:19])[O:20][C:21]([CH3:22])([CH3:23])[CH3:24])[n:3][c:4]([Cl:5])[c:6]2[c:7]([cH:8][cH:9][c:10]([CH3:11])[cH:12]2)[n:13]1,US08871756B2
3260,42289,[Br:1][c:2]1[cH:3][cH:4][c:5]([C:6]([N:7]2[CH2:8][CH2:9][N:10]([c:11]3[c:12]([CH3:13])[cH:14][c:15]([CH2:16][CH3:17])[cH:18][n:19]3)[CH2:20][CH2:21]2)=[O:22])[c:23]([F:24])[cH:25]1.[CH3:26][N:27]1[C:28](=[O:29])[CH2:30][NH:31][C:32]1=[O:33]>>[c:2]1([N:31]2[CH2:30][C:28](=[O:29])[N:27]([CH3:26])[C:32]2=[O:33])[cH:3][cH:4][c:5]([C:6]([N:7]2[CH2:8][CH2:9][N:10]([c:11]3[c:12]([CH3:13])[cH:14][c:15]([CH2:16][CH3:17])[cH:18][n:19]3)[CH2:20][CH2:21]2)=[O:22])[c:23]([F:24])[cH:25]1,[c:2]1([N:31]2[CH2:30][C:28](=[O:29])[N:27]([CH3:26])[C:32]2=[O:33])[cH:3][cH:4][c:5]([C:6]([N:7]2[CH2:8][CH2:9][N:10]([c:11]3[c:12]([CH3:13])[cH:14][c:15]([CH2:16][CH3:17])[cH:18][n:19]3)[CH2:20][CH2:21]2)=[O:22])[c:23]([F:24])[cH:25]1.[Br:1][c:2]1[cH:3][cH:4][c:5]([C:6]([N:7]2[CH2:8][CH2:9][N:10]([c:11]3[c:12]([CH3:13])[cH:14][c:15]([CH2:16][CH3:17])[cH:18][n:19]3)[CH2:20][CH2:21]2)=[O:22])[c:23]([N:31]2[CH2:30][C:28](=[O:29])[N:27]([CH3:26])[C:32]2=[O:33])[cH:25]1,US08816079B2
3261,42950,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([Cl:7])[cH:8][n:9]1.[NH2:10][c:11]1[cH:12][cH:13][c:14]([CH2:15][CH2:16][NH:17][C:18](=[O:19])[O:20][C:21]([CH3:22])([CH3:23])[CH3:24])[c:25]([I:26])[cH:27]1>>[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][cH:13][c:14]([CH2:15][CH2:16][NH:17][C:18](=[O:19])[O:20][C:21]([CH3:22])([CH3:23])[CH3:24])[c:25]([I:26])[cH:27]2)[c:6]([Cl:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][cH:13][c:14]([CH2:15][CH2:16][NH:17][C:18](=[O:19])[O:20][C:21]([CH3:22])([CH3:23])[CH3:24])[c:25]([I:26])[cH:27]2)[c:6]([Cl:7])[cH:8][n:9]1.[c:2]1([NH:10][c:11]2[cH:12][cH:13][c:14]([CH2:15][CH2:16][NH:17][C:18](=[O:19])[O:20][C:21]([CH3:22])([CH3:23])[CH3:24])[c:25]([I:26])[cH:27]2)[n:3][c:4]([Cl:5])[c:6]([Cl:7])[cH:8][n:9]1,US08871753B2
3262,44272,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[cH:6][c:7]([CH3:8])[n:9]1.[NH:10]1[CH2:11][CH2:12][CH2:13][CH2:14][CH2:15]1>O1CCCC1>[Cl:1][c:2]1[n:3][c:4]([N:10]2[CH2:11][CH2:12][CH2:13][CH2:14][CH2:15]2)[cH:6][c:7]([CH3:8])[n:9]1,[Cl:1][c:2]1[n:3][c:4]([N:10]2[CH2:11][CH2:12][CH2:13][CH2:14][CH2:15]2)[cH:6][c:7]([CH3:8])[n:9]1.[c:2]1([N:10]2[CH2:11][CH2:12][CH2:13][CH2:14][CH2:15]2)[n:3][c:4]([Cl:5])[cH:6][c:7]([CH3:8])[n:9]1,US08962834B2
3263,44274,[CH3:1][NH:2][CH2:3][CH2:4][OH:5].[Cl:6][c:7]1[n:8][c:9]([Cl:10])[cH:11][c:12]([CH3:13])[n:14]1>>[CH3:1][N:2]([CH2:3][CH2:4][OH:5])[c:9]1[n:8][c:7]([Cl:6])[n:14][c:12]([CH3:13])[cH:11]1,[CH3:1][N:2]([CH2:3][CH2:4][OH:5])[c:9]1[n:8][c:7]([Cl:6])[n:14][c:12]([CH3:13])[cH:11]1.[CH3:1][N:2]([CH2:3][CH2:4][OH:5])[c:7]1[n:8][c:9]([Cl:10])[cH:11][c:12]([CH3:13])[n:14]1,US08962834B2
3264,44407,[F:12][C:13]([F:14])([F:15])[c:16]1[n:17][cH:18][c:19]([OH:20])[cH:21][cH:22]1.[F:1][c:2]1[cH:3][c:4]([CH:5]=[O:6])[cH:7][c:8]([F:9])[c:10]1[F:11]>>[F:1][c:2]1[cH:3][c:4]([CH:5]=[O:6])[cH:7][c:8]([F:9])[c:10]1[O:20][c:19]1[cH:18][n:17][c:16]([C:13]([F:12])([F:14])[F:15])[cH:22][cH:21]1,[F:1][c:2]1[cH:3][c:4]([CH:5]=[O:6])[cH:7][c:8]([F:9])[c:10]1[O:20][c:19]1[cH:18][n:17][c:16]([C:13]([F:12])([F:14])[F:15])[cH:22][cH:21]1.[F:1][c:2]1[cH:3][c:4]([CH:5]=[O:6])[cH:7][c:8]([O:20][c:19]2[cH:18][n:17][c:16]([C:13]([F:12])([F:14])[F:15])[cH:22][cH:21]2)[c:10]1[F:11],US08975400B2
3265,46230,[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11](=[O:12])[CH3:13])[c:14]2[Cl:15].[CH3:16][N:17]1[CH2:18][CH2:19][CH:20]([n:21]2[cH:22][c:23]([NH2:24])[cH:25][n:26]2)[CH2:27]1>>[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11](=[O:12])[CH3:13])[c:14]2[NH:24][c:23]1[cH:22][n:21]([CH:20]2[CH2:19][CH2:18][N:17]([CH3:16])[CH2:27]2)[n:26][cH:25]1,[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11](=[O:12])[CH3:13])[c:14]2[NH:24][c:23]1[cH:22][n:21]([CH:20]2[CH2:19][CH2:18][N:17]([CH3:16])[CH2:27]2)[n:26][cH:25]1.[c:2]1([NH:24][c:23]2[cH:22][n:21]([CH:20]3[CH2:19][CH2:18][N:17]([CH3:16])[CH2:27]3)[n:26][cH:25]2)[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11](=[O:12])[CH3:13])[c:14]2[Cl:15],US09120749B2
3266,46233,[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11]([CH:12]1[CH2:13][CH2:14]1)=[O:15])[c:16]2[Cl:17].[CH3:18][N:19]([CH3:20])[CH:21]([CH:22]1[CH2:23][CH2:24][NH:25][CH2:26][CH2:27]1)[CH3:28]>>[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11]([CH:12]1[CH2:13][CH2:14]1)=[O:15])[c:16]2[N:25]1[CH2:24][CH2:23][CH:22]([CH:21]([N:19]([CH3:18])[CH3:20])[CH3:28])[CH2:27][CH2:26]1,[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11]([CH:12]1[CH2:13][CH2:14]1)=[O:15])[c:16]2[N:25]1[CH2:24][CH2:23][CH:22]([CH:21]([N:19]([CH3:18])[CH3:20])[CH3:28])[CH2:27][CH2:26]1.[c:2]1([N:25]2[CH2:24][CH2:23][CH:22]([CH:21]([N:19]([CH3:18])[CH3:20])[CH3:28])[CH2:27][CH2:26]2)[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11]([CH:12]1[CH2:13][CH2:14]1)=[O:15])[c:16]2[Cl:17],US09120749B2
3267,46234,[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11](=[O:12])[CH3:13])[c:14]2[Cl:15].[N:16]1([CH2:17][CH:18]2[CH2:19][CH2:20][NH:21][CH2:22][CH2:23]2)[CH2:24][CH2:25][CH2:26][CH2:27]1>>[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11](=[O:12])[CH3:13])[c:14]2[N:21]1[CH2:20][CH2:19][CH:18]([CH2:17][N:16]2[CH2:24][CH2:25][CH2:26][CH2:27]2)[CH2:23][CH2:22]1,[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11](=[O:12])[CH3:13])[c:14]2[N:21]1[CH2:20][CH2:19][CH:18]([CH2:17][N:16]2[CH2:24][CH2:25][CH2:26][CH2:27]2)[CH2:23][CH2:22]1.[c:2]1([N:21]2[CH2:20][CH2:19][CH:18]([CH2:17][N:16]3[CH2:24][CH2:25][CH2:26][CH2:27]3)[CH2:23][CH2:22]2)[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11](=[O:12])[CH3:13])[c:14]2[Cl:15],US09120749B2
3268,46235,[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11](=[O:12])[CH3:13])[c:14]2[Cl:15].[NH2:16][c:17]1[cH:18][cH:19][c:20]([N:21]2[CH2:22][CH2:23][CH2:24][CH:25]([NH:26][C:27](=[O:28])[O:29][C:30]([CH3:31])([CH3:32])[CH3:33])[CH2:34]2)[n:35][cH:36]1>>[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11](=[O:12])[CH3:13])[c:14]2[NH:16][c:17]1[cH:18][cH:19][c:20]([N:21]2[CH2:22][CH2:23][CH2:24][CH:25]([NH:26][C:27](=[O:28])[O:29][C:30]([CH3:31])([CH3:32])[CH3:33])[CH2:34]2)[n:35][cH:36]1,[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11](=[O:12])[CH3:13])[c:14]2[NH:16][c:17]1[cH:18][cH:19][c:20]([N:21]2[CH2:22][CH2:23][CH2:24][CH:25]([NH:26][C:27](=[O:28])[O:29][C:30]([CH3:31])([CH3:32])[CH3:33])[CH2:34]2)[n:35][cH:36]1.[c:2]1([NH:16][c:17]2[cH:18][cH:19][c:20]([N:21]3[CH2:22][CH2:23][CH2:24][CH:25]([NH:26][C:27](=[O:28])[O:29][C:30]([CH3:31])([CH3:32])[CH3:33])[CH2:34]3)[n:35][cH:36]2)[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11](=[O:12])[CH3:13])[c:14]2[Cl:15],US09120749B2
3269,46238,[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11]([CH:12]1[CH2:13][CH2:14]1)=[O:15])[c:16]2[Cl:17].[NH2:18][c:19]1[cH:20][cH:21][c:22]([NH:23][CH:24]2[CH2:25][CH2:26][CH2:27][N:28]([C:29]([O:30][C:31]([CH3:32])([CH3:33])[CH3:34])=[O:35])[CH2:36]2)[n:37][cH:38]1>>[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11]([CH:12]1[CH2:13][CH2:14]1)=[O:15])[c:16]2[NH:18][c:19]1[cH:20][cH:21][c:22]([NH:23][CH:24]2[CH2:25][CH2:26][CH2:27][N:28]([C:29]([O:30][C:31]([CH3:32])([CH3:33])[CH3:34])=[O:35])[CH2:36]2)[n:37][cH:38]1,[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11]([CH:12]1[CH2:13][CH2:14]1)=[O:15])[c:16]2[NH:18][c:19]1[cH:20][cH:21][c:22]([NH:23][CH:24]2[CH2:25][CH2:26][CH2:27][N:28]([C:29]([O:30][C:31]([CH3:32])([CH3:33])[CH3:34])=[O:35])[CH2:36]2)[n:37][cH:38]1.[c:2]1([NH:18][c:19]2[cH:20][cH:21][c:22]([NH:23][CH:24]3[CH2:25][CH2:26][CH2:27][N:28]([C:29]([O:30][C:31]([CH3:32])([CH3:33])[CH3:34])=[O:35])[CH2:36]3)[n:37][cH:38]2)[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11]([CH:12]1[CH2:13][CH2:14]1)=[O:15])[c:16]2[Cl:17],US09120749B2
3270,46239,[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11]([CH:12]1[CH2:13][CH2:14]1)=[O:15])[c:16]2[Cl:17].[CH3:18][N:19]([CH3:20])[CH2:21][CH2:22][O:23][c:24]1[n:25][cH:26][c:27]([NH2:28])[cH:29][cH:30]1>>[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11]([CH:12]1[CH2:13][CH2:14]1)=[O:15])[c:16]2[NH:28][c:27]1[cH:26][n:25][c:24]([O:23][CH2:22][CH2:21][N:19]([CH3:18])[CH3:20])[cH:30][cH:29]1,[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11]([CH:12]1[CH2:13][CH2:14]1)=[O:15])[c:16]2[NH:28][c:27]1[cH:26][n:25][c:24]([O:23][CH2:22][CH2:21][N:19]([CH3:18])[CH3:20])[cH:30][cH:29]1.[c:2]1([NH:28][c:27]2[cH:26][n:25][c:24]([O:23][CH2:22][CH2:21][N:19]([CH3:18])[CH3:20])[cH:30][cH:29]2)[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[n:8][cH:9][c:10]([C:11]([CH:12]1[CH2:13][CH2:14]1)=[O:15])[c:16]2[Cl:17],US09120749B2
3271,46302,[F:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]1[F:8])[n:9][cH:10][nH:11][c:12]2=[O:13].[NH:14]1[CH2:15][CH2:16][O:17][CH2:18][CH2:19]1>>[F:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]1[N:14]1[CH2:15][CH2:16][O:17][CH2:18][CH2:19]1)[n:9][cH:10][nH:11][c:12]2=[O:13],[F:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]1[N:14]1[CH2:15][CH2:16][O:17][CH2:18][CH2:19]1)[n:9][cH:10][nH:11][c:12]2=[O:13].[c:2]1([N:14]2[CH2:15][CH2:16][O:17][CH2:18][CH2:19]2)[cH:3][c:4]2[c:5]([cH:6][c:7]1[F:8])[n:9][cH:10][nH:11][c:12]2=[O:13],US09126952B2
3272,47902,[Br:1][c:2]1[cH:3][c:4]2[c:5](-[c:6]3[cH:7][cH:8][cH:9][c:10]([F:11])[n:12]3)[n:13][n:14]([CH:15]3[CH2:16][CH2:17][CH2:18][CH2:19][O:20]3)[c:21]2[cH:22][n:23]1.[N:24]1([C:25]([O:26][C:27]([CH3:28])([CH3:29])[CH3:30])=[O:31])[CH2:32][CH2:33][NH:34][CH2:35][CH2:36]1>>[Br:1][c:2]1[cH:3][c:4]2[c:5](-[c:6]3[cH:7][cH:8][cH:9][c:10]([N:34]4[CH2:33][CH2:32][N:24]([C:25]([O:26][C:27]([CH3:28])([CH3:29])[CH3:30])=[O:31])[CH2:36][CH2:35]4)[n:12]3)[n:13][n:14]([CH:15]3[CH2:16][CH2:17][CH2:18][CH2:19][O:20]3)[c:21]2[cH:22][n:23]1,[Br:1][c:2]1[cH:3][c:4]2[c:5](-[c:6]3[cH:7][cH:8][cH:9][c:10]([N:34]4[CH2:33][CH2:32][N:24]([C:25]([O:26][C:27]([CH3:28])([CH3:29])[CH3:30])=[O:31])[CH2:36][CH2:35]4)[n:12]3)[n:13][n:14]([CH:15]3[CH2:16][CH2:17][CH2:18][CH2:19][O:20]3)[c:21]2[cH:22][n:23]1.[c:2]1([N:34]2[CH2:33][CH2:32][N:24]([C:25]([O:26][C:27]([CH3:28])([CH3:29])[CH3:30])=[O:31])[CH2:36][CH2:35]2)[cH:3][c:4]2[c:5](-[c:6]3[cH:7][cH:8][cH:9][c:10]([F:11])[n:12]3)[n:13][n:14]([CH:15]3[CH2:16][CH2:17][CH2:18][CH2:19][O:20]3)[c:21]2[cH:22][n:23]1,US09260425B2
3273,44222,[B:1]1([B:2]2[O:3][C:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[O:10]2)[O:11][C:12]([CH3:13])([CH3:14])[C:15]([CH3:16])([CH3:17])[O:18]1.[Br:19][c:20]1[cH:21][cH:22][c:23]([CH2:24][CH2:25][NH:26][C:27](=[O:28])[O:29][C:30]([CH3:31])([CH3:32])[CH3:33])[c:34]([Cl:35])[cH:36]1>>[B:1]1([c:20]2[cH:21][cH:22][c:23]([CH2:24][CH2:25][NH:26][C:27](=[O:28])[O:29][C:30]([CH3:31])([CH3:32])[CH3:33])[c:34]([Cl:35])[cH:36]2)[O:3][C:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[O:10]1,[B:1]1([c:20]2[cH:21][cH:22][c:23]([CH2:24][CH2:25][NH:26][C:27](=[O:28])[O:29][C:30]([CH3:31])([CH3:32])[CH3:33])[c:34]([Cl:35])[cH:36]2)[O:3][C:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[O:10]1.[B:1]1([c:34]2[c:23]([CH2:24][CH2:25][NH:26][C:27](=[O:28])[O:29][C:30]([CH3:31])([CH3:32])[CH3:33])[cH:22][cH:21][c:20]([Br:19])[cH:36]2)[O:3][C:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[O:10]1,US08962648B2
3274,49985,[CH:1]1([NH2:2])[CH2:3][CH2:4]1.[Cl:5][c:6]1[n:7][c:8]([Cl:9])[cH:10][c:11]([CH2:12][O:13][CH2:14][C:15]([F:16])([F:17])[F:18])[n:19]1>CO.C(#N)C>[CH:1]1([NH:2][c:8]2[n:7][c:6]([Cl:5])[n:19][c:11]([CH2:12][O:13][CH2:14][C:15]([F:16])([F:17])[F:18])[cH:10]2)[CH2:3][CH2:4]1,[CH:1]1([NH:2][c:8]2[n:7][c:6]([Cl:5])[n:19][c:11]([CH2:12][O:13][CH2:14][C:15]([F:16])([F:17])[F:18])[cH:10]2)[CH2:3][CH2:4]1.[CH:1]1([NH:2][c:6]2[n:7][c:8]([Cl:9])[cH:10][c:11]([CH2:12][O:13][CH2:14][C:15]([F:16])([F:17])[F:18])[n:19]2)[CH2:3][CH2:4]1,US09439904B2
3275,2393,[CH3:1][NH:2][CH3:3].[Cl:4][c:5]1[cH:6][c:7]2[c:8]([cH:9][c:10]1[Cl:11])[n:12]([CH2:13][CH3:14])[cH:15][c:16]([C:17]([OH:18])=[O:19])[c:20]2=[O:21]>CN(C=O)C.COCCO>[CH3:1][N:2]([CH3:3])[c:10]1[c:5]([Cl:4])[cH:6][c:7]2[c:8]([cH:9]1)[n:12]([CH2:13][CH3:14])[cH:15][c:16]([C:17]([OH:18])=[O:19])[c:20]2=[O:21],[CH3:1][N:2]([CH3:3])[c:10]1[c:5]([Cl:4])[cH:6][c:7]2[c:8]([cH:9]1)[n:12]([CH2:13][CH3:14])[cH:15][c:16]([C:17]([OH:18])=[O:19])[c:20]2=[O:21].[CH3:1][N:2]([CH3:3])[c:5]1[cH:6][c:7]2[c:8]([cH:9][c:10]1[Cl:11])[n:12]([CH2:13][CH3:14])[cH:15][c:16]([C:17]([OH:18])=[O:19])[c:20]2=[O:21],US04292317
3276,3129,[Cl:1][c:2]1[n:3][c:4]([N+:5]([O-:6])=[O:7])[c:8]([NH2:9])[n:10][c:11]1[Cl:12].[NH2:13][NH2:14]>C(O)C>[Cl:1][c:2]1[n:3][c:4]([N+:5]([O-:6])=[O:7])[c:8]([NH2:9])[n:10][c:11]1[NH:13][NH2:14],[Cl:1][c:2]1[n:3][c:4]([N+:5]([O-:6])=[O:7])[c:8]([NH2:9])[n:10][c:11]1[NH:13][NH2:14].[c:2]1([NH:13][NH2:14])[n:3][c:4]([N+:5]([O-:6])=[O:7])[c:8]([NH2:9])[n:10][c:11]1[Cl:12],US04438266
3277,4684,[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]([F:10])[c:11]([Cl:12])[c:13]3[c:14]2[n:15]([cH:16]1)[CH:17]([CH3:18])[CH2:19][C:20]3=[O:21])=[O:22])[CH3:23].[CH3:24][N:25]1[CH2:26][CH2:27][NH:28][CH2:29][CH2:30]1>C(Cl)(Cl)Cl>[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]([F:10])[c:11]([N:28]3[CH2:27][CH2:26][N:25]([CH3:24])[CH2:30][CH2:29]3)[c:13]3[c:14]2[n:15]([cH:16]1)[CH:17]([CH3:18])[CH2:19][C:20]3=[O:21])=[O:22])[CH3:23],[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]([F:10])[c:11]([N:28]3[CH2:27][CH2:26][N:25]([CH3:24])[CH2:30][CH2:29]3)[c:13]3[c:14]2[n:15]([cH:16]1)[CH:17]([CH3:18])[CH2:19][C:20]3=[O:21])=[O:22])[CH3:23].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]([N:28]3[CH2:27][CH2:26][N:25]([CH3:24])[CH2:30][CH2:29]3)[c:11]([Cl:12])[c:13]3[c:14]2[n:15]([cH:16]1)[CH:17]([CH3:18])[CH2:19][C:20]3=[O:21])=[O:22])[CH3:23],US04720495
