,reaction_id,templates,rxn_smiles,products_run,yield,rxnname,N_atom,max_MW,charged,max_N_stereoisomers,bond_changes,aromatic,incorrect
10,23b2d2de151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([I:9])[cH:10][cH:11]1.[O-:12][N+:13](=[O:14])[OH:15]>O.O=S(=O)(O)O>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([I:9])[c:10]([N+:13]([O-:12])=[O:14])[cH:11]1,[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]([N+:13]([O-:12])=[O:14])[c:8]([I:9])[cH:10][cH:11]1.[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([N+:13]([O-:12])=[O:14])[cH:7][c:8]([I:9])[cH:10][cH:11]1,74.71,Nitration,15,306.93415567200003,True,1,"{('13', '15', 0.0), ('10', '13', 1.0)}",True,False
11,23b46c20151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[O-:1][N+:2](=[O:3])[OH:4].[O:5]=[C:6]([OH:7])[c:8]1[cH:9][c:10]([Cl:11])[cH:12][cH:13][c:14]1[Cl:15]>O=S(=O)(O)O>[O-:1][N+:2](=[O:3])[c:13]1[cH:12][c:10]([Cl:11])[cH:9][c:8]([C:6](=[O:5])[OH:7])[c:14]1[Cl:15],[O-:1][N+:2](=[O:3])[c:13]1[cH:12][c:10]([Cl:11])[cH:9][c:8]([C:6](=[O:5])[OH:7])[c:14]1[Cl:15].[O-:1][N+:2](=[O:3])[c:9]1[c:8]([C:6](=[O:5])[OH:7])[c:14]([Cl:15])[cH:13][cH:12][c:10]1[Cl:11].[O-:1][N+:2](=[O:3])[c:12]1[c:10]([Cl:11])[cH:9][c:8]([C:6](=[O:5])[OH:7])[c:14]([Cl:15])[cH:13]1,65.0,Nitration,15,234.94391293599998,True,1,"{('13', '2', 1.0), ('2', '4', 0.0)}",True,False
12,23b47aa8151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([C:7](=[O:8])[OH:9])[cH:10][c:11]1[Br:12].[O-:13][N+:14](=[O:15])[OH:16]>O=S(=O)(O)O>[CH3:1][c:2]1[c:3]([N+:14]([O-:13])=[O:15])[c:4]([CH3:5])[c:6]([C:7](=[O:8])[OH:9])[cH:10][c:11]1[Br:12],[CH3:1][c:2]1[c:3]([N+:14]([O-:13])=[O:15])[c:4]([CH3:5])[c:6]([C:7](=[O:8])[OH:9])[cH:10][c:11]1[Br:12].[CH3:1][c:2]1[cH:3][c:4]([CH3:5])[c:6]([C:7](=[O:8])[OH:9])[c:10]([N+:14]([O-:13])=[O:15])[c:11]1[Br:12],91.0,Nitration,16,272.963669836,True,1,"{('14', '3', 1.0), ('14', '16', 0.0)}",True,False
13,23b4bef0151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([Cl:7])[cH:8][c:9]1[C:10](=[O:11])[O:12][CH3:13].[O-:14][N+:15](=[O:16])[OH:17]>O=S(=O)(O)O>[CH3:1][CH2:2][c:3]1[c:4]([N+:15]([O-:14])=[O:16])[cH:5][c:6]([Cl:7])[cH:8][c:9]1[C:10](=[O:11])[O:12][CH3:13],[CH3:1][CH2:2][c:3]1[c:4]([N+:15]([O-:14])=[O:16])[cH:5][c:6]([Cl:7])[cH:8][c:9]1[C:10](=[O:11])[O:12][CH3:13].[CH3:1][CH2:2][c:3]1[cH:4][c:5]([N+:15]([O-:14])=[O:16])[c:6]([Cl:7])[cH:8][c:9]1[C:10](=[O:11])[O:12][CH3:13].[CH3:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([Cl:7])[c:8]([N+:15]([O-:14])=[O:16])[c:9]1[C:10](=[O:11])[O:12][CH3:13],91.44,Nitration,17,243.02983548,True,1,"{('15', '4', 1.0), ('15', '17', 0.0)}",True,False
14,23b4aa82151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]([Cl:8])[cH:9][cH:10][c:11]1[Br:12].[O-:13][N+:14](=[O:15])[OH:16]>CC(=O)OCC.O=S(=O)(O)O>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]([Cl:8])[cH:9][c:10]([N+:14]([O-:13])=[O:15])[c:11]1[Br:12],[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]([Cl:8])[cH:9][c:10]([N+:14]([O-:13])=[O:15])[c:11]1[Br:12].[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([N+:14]([O-:13])=[O:15])[c:7]([Cl:8])[cH:9][cH:10][c:11]1[Br:12].[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]([Cl:8])[c:9]([N+:14]([O-:13])=[O:15])[cH:10][c:11]1[Br:12],60.0,Nitration,16,292.9090474200001,True,1,"{('10', '14', 1.0), ('14', '16', 0.0)}",True,False
15,23c0ccfe151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[O-:1][N+:2](=[O:3])[OH:4].[OH:5][c:6]1[cH:7][cH:8][cH:9][c:10]([OH:11])[cH:12]1>CC(=O)O.CC(=O)O.ClC(Cl)Cl>[O-:1][N+:2](=[O:3])[c:7]1[c:6]([OH:5])[cH:12][c:10]([OH:11])[cH:9][cH:8]1,[O-:1][N+:2](=[O:3])[c:7]1[c:6]([OH:5])[cH:12][c:10]([OH:11])[cH:9][cH:8]1.[O-:1][N+:2](=[O:3])[c:12]1[c:6]([OH:5])[cH:7][cH:8][cH:9][c:10]1[OH:11].[O-:1][N+:2](=[O:3])[c:8]1[cH:7][c:6]([OH:5])[cH:12][c:10]([OH:11])[cH:9]1,52.0,Nitration,12,155.02185764,True,1,"{('2', '7', 1.0), ('2', '4', 0.0)}",True,False
16,23e1f7e4151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[O-:1][N+:2](=[O:3])[OH:4].[O:5]=[C:6]1[CH2:7][CH2:8][c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]2[NH:15]1>O.O=S(=O)(O)O>[O-:1][N+:2](=[O:3])[c:11]1[cH:10][c:9]2[c:14]([cH:13][cH:12]1)[NH:15][C:6](=[O:5])[CH2:7][CH2:8]2,[O-:1][N+:2](=[O:3])[c:11]1[cH:10][c:9]2[c:14]([cH:13][cH:12]1)[NH:15][C:6](=[O:5])[CH2:7][CH2:8]2.[O-:1][N+:2](=[O:3])[c:10]1[c:9]2[c:14]([cH:13][cH:12][cH:11]1)[NH:15][C:6](=[O:5])[CH2:7][CH2:8]2.[O-:1][N+:2](=[O:3])[c:12]1[cH:11][cH:10][c:9]2[c:14]([cH:13]1)[NH:15][C:6](=[O:5])[CH2:7][CH2:8]2.[O-:1][N+:2](=[O:3])[c:13]1[cH:12][cH:11][cH:10][c:9]2[c:14]1[NH:15][C:6](=[O:5])[CH2:7][CH2:8]2,69.0,Nitration,15,192.05349211599997,True,1,"{('11', '2', 1.0), ('2', '4', 0.0)}",True,False
17,23ea5704151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][c:2]1[cH:3][cH:4][c:5]([Br:6])[n+:7]([O-:8])[cH:9]1.[O-:10][N+:11](=[O:12])[OH:13]>O=S(=O)(O)O>[CH3:1][c:2]1[c:3]([N+:11]([O-:10])=[O:12])[cH:4][c:5]([Br:6])[n+:7]([O-:8])[cH:9]1,[CH3:1][c:2]1[c:3]([N+:11]([O-:10])=[O:12])[cH:4][c:5]([Br:6])[n+:7]([O-:8])[cH:9]1.[CH3:1][c:2]1[cH:3][cH:4][c:5]([Br:6])[n+:7]([O-:8])[c:9]1[N+:11]([O-:10])=[O:12].[CH3:1][c:2]1[cH:3][c:4]([N+:11]([O-:10])=[O:12])[c:5]([Br:6])[n+:7]([O-:8])[cH:9]1,65.0,Nitration,13,231.94835412,True,1,"{('11', '13', 0.0), ('11', '3', 1.0)}",True,False
18,23f708fa151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][O:2][c:3]1[cH:4][c:5]([Br:6])[cH:7][c:8]2[c:9](=[O:10])[nH:11][cH:12][n:13][c:14]12.[O-:15][N+:16](=[O:17])[OH:18]>O=S(=O)(O)O>[CH3:1][O:2][c:3]1[cH:4][c:5]([Br:6])[c:7]([N+:16]([O-:15])=[O:17])[c:8]2[c:9](=[O:10])[nH:11][cH:12][n:13][c:14]12,[CH3:1][O:2][c:3]1[cH:4][c:5]([Br:6])[c:7]([N+:16]([O-:15])=[O:17])[c:8]2[c:9](=[O:10])[nH:11][cH:12][n:13][c:14]12.[CH3:1][O:2][c:3]1[c:4]([N+:16]([O-:15])=[O:17])[c:5]([Br:6])[cH:7][c:8]2[c:9](=[O:10])[nH:11][cH:12][n:13][c:14]12.[CH3:1][O:2][c:3]1[cH:4][c:5]([Br:6])[cH:7][c:8]2[c:9](=[O:10])[nH:11][c:12]([N+:16]([O-:15])=[O:17])[n:13][c:14]12,97.0,Nitration,18,298.954167772,True,1,"{('16', '7', 1.0), ('16', '18', 0.0)}",True,False
19,24010508151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[cH:7][c:8]([Br:9])[cH:10][cH:11][c:12]2[cH:13]1.[O-:14][N+:15](=[O:16])[OH:17]>CC(=O)O>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[cH:7][c:8]([Br:9])[cH:10][cH:11][c:12]2[c:13]1[N+:15]([O-:14])=[O:16],[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[cH:7][c:8]([Br:9])[cH:10][cH:11][c:12]2[c:13]1[N+:15]([O-:14])=[O:16].[CH3:1][O:2][c:3]1[c:4]([N+:15]([O-:14])=[O:16])[cH:5][c:6]2[cH:7][c:8]([Br:9])[cH:10][cH:11][c:12]2[cH:13]1.[CH3:1][O:2][c:3]1[cH:4][c:5]([N+:15]([O-:14])=[O:16])[c:6]2[cH:7][c:8]([Br:9])[cH:10][cH:11][c:12]2[cH:13]1.[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([N+:15]([O-:14])=[O:16])[c:8]([Br:9])[cH:10][cH:11][c:12]2[cH:13]1.[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[cH:7][c:8]([Br:9])[c:10]([N+:15]([O-:14])=[O:16])[cH:11][c:12]2[cH:13]1.[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[cH:7][c:8]([Br:9])[cH:10][c:11]([N+:15]([O-:14])=[O:16])[c:12]2[cH:13]1,81.2,Nitration,17,280.968755216,True,1,"{('13', '15', 1.0), ('15', '17', 0.0)}",True,False
20,24032964151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[O-:1][N+:2](=[O:3])[OH:4].[O:5]=[C:6]([OH:7])[CH2:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[CH2:15][C:16](=[O:17])[OH:18]>O.O=S(=O)(O)O>[O-:1][N+:2](=[O:3])[c:12]1[cH:11][cH:10][c:9]([CH2:8][C:6](=[O:5])[OH:7])[c:14]([CH2:15][C:16](=[O:17])[OH:18])[cH:13]1,[O-:1][N+:2](=[O:3])[c:11]1[cH:10][c:9]([CH2:8][C:6](=[O:5])[OH:7])[c:14]([CH2:15][C:16](=[O:17])[OH:18])[cH:13][cH:12]1.[O-:1][N+:2](=[O:3])[c:10]1[c:9]([CH2:8][C:6](=[O:5])[OH:7])[c:14]([CH2:15][C:16](=[O:17])[OH:18])[cH:13][cH:12][cH:11]1,88.0,Nitration,18,239.04298700799998,True,1,"{('12', '2', 1.0), ('2', '4', 0.0)}",True,False
21,242726b6151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[F:1][c:2]1[c:3]([Br:4])[cH:5][n:6][c:7]2[nH:8][cH:9][cH:10][c:11]12.[O-:12][N+:13](=[O:14])[OH:15]>O>[F:1][c:2]1[c:3]([Br:4])[cH:5][n:6][c:7]2[nH:8][cH:9][c:10]([N+:13]([O-:12])=[O:14])[c:11]12,[F:1][c:2]1[c:3]([Br:4])[cH:5][n:6][c:7]2[nH:8][cH:9][c:10]([N+:13]([O-:12])=[O:14])[c:11]12.[F:1][c:2]1[c:3]([Br:4])[c:5]([N+:13]([O-:12])=[O:14])[n:6][c:7]2[nH:8][cH:9][cH:10][c:11]12.[F:1][c:2]1[c:3]([Br:4])[cH:5][n:6][c:7]2[nH:8][c:9]([N+:13]([O-:12])=[O:14])[cH:10][c:11]12,76.0,Nitration,15,258.93926665600003,True,1,"{('13', '15', 0.0), ('10', '13', 1.0)}",True,False
22,2427337c151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[F:1][c:2]1[c:3]([F:4])[cH:5][n:6][c:7]2[nH:8][cH:9][cH:10][c:11]12.[O-:12][N+:13](=[O:14])[OH:15]>O>[F:1][c:2]1[c:3]([F:4])[cH:5][n:6][c:7]2[nH:8][cH:9][c:10]([N+:13]([O-:12])=[O:14])[c:11]12,[F:1][c:2]1[c:3]([F:4])[cH:5][n:6][c:7]2[nH:8][cH:9][c:10]([N+:13]([O-:12])=[O:14])[c:11]12.[F:1][c:2]1[c:3]([F:4])[c:5]([N+:13]([O-:12])=[O:14])[n:6][c:7]2[nH:8][cH:9][cH:10][c:11]12.[F:1][c:2]1[c:3]([F:4])[cH:5][n:6][c:7]2[nH:8][c:9]([N+:13]([O-:12])=[O:14])[cH:10][c:11]12,80.0,Nitration,15,199.019332776,True,1,"{('13', '15', 0.0), ('10', '13', 1.0)}",True,False
23,2427ca08151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][O:2][CH2:3][CH2:4][O:5][c:6]1[cH:7][n:8][c:9]2[nH:10][cH:11][cH:12][c:13]2[c:14]1[F:15].[O-:16][N+:17](=[O:18])[OH:19]>>[CH3:1][O:2][CH2:3][CH2:4][O:5][c:6]1[cH:7][n:8][c:9]2[nH:10][cH:11][c:12]([N+:17]([O-:16])=[O:18])[c:13]2[c:14]1[F:15],[CH3:1][O:2][CH2:3][CH2:4][O:5][c:6]1[cH:7][n:8][c:9]2[nH:10][cH:11][c:12]([N+:17]([O-:16])=[O:18])[c:13]2[c:14]1[F:15].[CH3:1][O:2][CH2:3][CH2:4][O:5][c:6]1[c:7]([N+:17]([O-:16])=[O:18])[n:8][c:9]2[nH:10][cH:11][cH:12][c:13]2[c:14]1[F:15].[CH3:1][O:2][CH2:3][CH2:4][O:5][c:6]1[cH:7][n:8][c:9]2[nH:10][c:11]([N+:17]([O-:16])=[O:18])[cH:12][c:13]2[c:14]1[F:15],67.0,Nitration,19,255.06553402,True,1,"{('17', '19', 0.0), ('12', '17', 1.0)}",True,False
24,244b7e8a151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[O-:1][N+:2](=[O:3])[OH:4].[O:5]=[C:6]([OH:7])[c:8]1[cH:9][cH:10][cH:11][c:12]([F:13])[c:14]1[Br:15]>O=S(=O)(O)O>[O-:1][N+:2](=[O:3])[c:9]1[c:8]([C:6](=[O:5])[OH:7])[c:14]([Br:15])[c:12]([F:13])[cH:11][cH:10]1,[O-:1][N+:2](=[O:3])[c:9]1[c:8]([C:6](=[O:5])[OH:7])[c:14]([Br:15])[c:12]([F:13])[cH:11][cH:10]1.[O-:1][N+:2](=[O:3])[c:10]1[cH:9][c:8]([C:6](=[O:5])[OH:7])[c:14]([Br:15])[c:12]([F:13])[cH:11]1.[O-:1][N+:2](=[O:3])[c:11]1[cH:10][cH:9][c:8]([C:6](=[O:5])[OH:7])[c:14]([Br:15])[c:12]1[F:13],90.56,Nitration,15,262.92294789600004,True,1,"{('2', '9', 1.0), ('2', '4', 0.0)}",True,False
25,244b7b56151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[O-:1][N+:2](=[O:3])[OH:4].[O:5]=[C:6]([OH:7])[c:8]1[cH:9][cH:10][cH:11][c:12]([F:13])[c:14]1[Br:15]>O.O=S(=O)(O)O>[O-:1][N+:2](=[O:3])[c:9]1[c:8]([C:6](=[O:5])[OH:7])[c:14]([Br:15])[c:12]([F:13])[cH:11][cH:10]1,[O-:1][N+:2](=[O:3])[c:9]1[c:8]([C:6](=[O:5])[OH:7])[c:14]([Br:15])[c:12]([F:13])[cH:11][cH:10]1.[O-:1][N+:2](=[O:3])[c:10]1[cH:9][c:8]([C:6](=[O:5])[OH:7])[c:14]([Br:15])[c:12]([F:13])[cH:11]1.[O-:1][N+:2](=[O:3])[c:11]1[cH:10][cH:9][c:8]([C:6](=[O:5])[OH:7])[c:14]([Br:15])[c:12]1[F:13],94.0,Nitration,15,262.92294789600004,True,1,"{('2', '9', 1.0), ('2', '4', 0.0)}",True,False
26,245b1c3c151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][c:2]1[cH:3][cH:4][c:5]([Br:6])[cH:7][n+:8]1[O-:9].[O-:10][N+:11](=[O:12])[OH:13]>O.O=S(=O)(O)O>[CH3:1][c:2]1[cH:3][c:4]([N+:11]([O-:10])=[O:12])[c:5]([Br:6])[cH:7][n+:8]1[O-:9],[CH3:1][c:2]1[cH:3][c:4]([N+:11]([O-:10])=[O:12])[c:5]([Br:6])[cH:7][n+:8]1[O-:9].[CH3:1][c:2]1[c:3]([N+:11]([O-:10])=[O:12])[cH:4][c:5]([Br:6])[cH:7][n+:8]1[O-:9].[CH3:1][c:2]1[cH:3][cH:4][c:5]([Br:6])[c:7]([N+:11]([O-:10])=[O:12])[n+:8]1[O-:9],57.6,Nitration,13,231.94835412,True,1,"{('11', '4', 1.0), ('11', '13', 0.0)}",True,False
27,2460a760151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[O-:1][N+:2](=[O:3])[OH:4].[O:5]=[c:6]1[cH:7][c:8]([OH:9])[c:10]2[cH:11][c:12]([I:13])[c:14]([Cl:15])[cH:16][c:17]2[nH:18]1>O>[O-:1][N+:2](=[O:3])[c:7]1[c:6](=[O:5])[nH:18][c:17]2[c:10]([c:8]1[OH:9])[cH:11][c:12]([I:13])[c:14]([Cl:15])[cH:16]2,[O-:1][N+:2](=[O:3])[c:7]1[c:6](=[O:5])[nH:18][c:17]2[c:10]([c:8]1[OH:9])[cH:11][c:12]([I:13])[c:14]([Cl:15])[cH:16]2.[O-:1][N+:2](=[O:3])[c:11]1[c:10]2[c:8]([OH:9])[cH:7][c:6](=[O:5])[nH:18][c:17]2[cH:16][c:14]([Cl:15])[c:12]1[I:13].[O-:1][N+:2](=[O:3])[c:16]1[c:14]([Cl:15])[c:12]([I:13])[cH:11][c:10]2[c:8]([OH:9])[cH:7][c:6](=[O:5])[nH:18][c:17]21,82.0,Nitration,18,365.89043228800006,True,1,"{('2', '7', 1.0), ('2', '4', 0.0)}",True,False
28,246ea040151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[F:1][c:2]1[n:3][c:4]([F:5])[cH:6][cH:7][c:8]1[F:9].[O-:10][N+:11](=[O:12])[OH:13]>O=S(=O)(O)O>[F:1][c:2]1[n:3][c:4]([F:5])[c:6]([N+:11]([O-:10])=[O:12])[cH:7][c:8]1[F:9],[F:1][c:2]1[n:3][c:4]([F:5])[c:6]([N+:11]([O-:10])=[O:12])[cH:7][c:8]1[F:9].[F:1][c:2]1[n:3][c:4]([F:5])[cH:6][c:7]([N+:11]([O-:10])=[O:12])[c:8]1[F:9],57.0,Nitration,13,177.999011932,True,1,"{('11', '13', 0.0), ('11', '6', 1.0)}",True,False
29,246ed1a0151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[CH3:1][c:2]1[cH:3][cH:4][c:5]([F:6])[cH:7][c:8]1[F:9].[O-:10][N+:11](=[O:12])[OH:13]>O.O=S(=O)(O)O>[CH3:1][c:2]1[c:3]([N+:11]([O-:10])=[O:12])[cH:4][c:5]([F:6])[cH:7][c:8]1[F:9],[CH3:1][c:2]1[c:3]([N+:11]([O-:10])=[O:12])[cH:4][c:5]([F:6])[cH:7][c:8]1[F:9].[CH3:1][c:2]1[cH:3][c:4]([N+:11]([O-:10])=[O:12])[c:5]([F:6])[cH:7][c:8]1[F:9].[CH3:1][c:2]1[cH:3][cH:4][c:5]([F:6])[c:7]([N+:11]([O-:10])=[O:12])[c:8]1[F:9],62.0,Nitration,13,173.02883484,True,1,"{('11', '13', 0.0), ('11', '3', 1.0)}",True,False
30,247863dc151311ea81f9b7db9d39a498,"[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[OH;D1;+0:4].[c,n:5]:[cH;D2;+0:6]:[c,n:7]>>[O;-;D1;H0:1]-[N+;H0;D3:2](=[O;D1;H0:3])-[c;H0;D3;+0:6](:[c,n:5]):[c,n:7]",[O-:1][N+:2](=[O:3])[OH:4].[O:5]=[C:6]([OH:7])[CH2:8][c:9]1[cH:10][cH:11][c:12]([F:13])[cH:14][cH:15]1>O=S(=O)(O)O>[O-:1][N+:2](=[O:3])[c:11]1[cH:10][c:9]([CH2:8][C:6](=[O:5])[OH:7])[cH:15][cH:14][c:12]1[F:13],[O-:1][N+:2](=[O:3])[c:11]1[cH:10][c:9]([CH2:8][C:6](=[O:5])[OH:7])[cH:15][cH:14][c:12]1[F:13].[O-:1][N+:2](=[O:3])[c:10]1[c:9]([CH2:8][C:6](=[O:5])[OH:7])[cH:15][cH:14][c:12]([F:13])[cH:11]1,90.0,Nitration,15,199.028085892,True,1,"{('11', '2', 1.0), ('2', '4', 0.0)}",True,False
