,reaction_id,rxn_smiles,products_run,PatentNumber
3795,811615,[C:1]([O:2][C:3](=[O:4])[NH:5][C@H:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)[CH2:13][n:14]1[c:15](=[O:16])[c:17]([Br:18])[c:19]([CH3:20])[n:21]([CH2:22][c:23]2[c:24]([F:25])[cH:26][cH:27][cH:28][c:29]2[F:30])[c:31]1=[O:32])([CH3:33])([CH3:34])[CH3:35].[NH:36]1[CH2:37][CH2:38][NH:39][CH2:40][C:41]1=[O:42]>C(#N)C>[C:1]([O:2][C:3](=[O:4])[NH:5][C@H:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)[CH2:13][n:14]1[c:15](=[O:16])[c:17]([N:39]2[CH2:38][CH2:37][NH:36][C:41](=[O:42])[CH2:40]2)[c:19]([CH3:20])[n:21]([CH2:22][c:23]2[c:24]([F:25])[cH:26][cH:27][cH:28][c:29]2[F:30])[c:31]1=[O:32])([CH3:33])([CH3:34])[CH3:35],[C:1]([O:2][C:3](=[O:4])[NH:5][C@H:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)[CH2:13][n:14]1[c:15](=[O:16])[c:17]([N:39]2[CH2:38][CH2:37][NH:36][C:41](=[O:42])[CH2:40]2)[c:19]([CH3:20])[n:21]([CH2:22][c:23]2[c:24]([F:25])[cH:26][cH:27][cH:28][c:29]2[F:30])[c:31]1=[O:32])([CH3:33])([CH3:34])[CH3:35].[C:1]([O:2][C:3](=[O:4])[N:5]1[C@H:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][n:14]2[c:15](=[O:16])[c:17]1[c:19]([CH3:20])[n:21]([CH2:22][c:23]1[c:24]([F:25])[cH:26][cH:27][cH:28][c:29]1[F:30])[c:31]2=[O:32])([CH3:33])([CH3:34])[CH3:35].[C:1]([O:2][C:3](=[O:4])[N:5]1[C@H:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][n:14]2[c:15](=[O:16])[c:17]([Br:18])[c:19]([CH3:20])[n:21]([c:31]2=[O:32])[CH2:22][c:23]2[c:24]([F:25])[cH:26][cH:27][cH:28][c:29]21)([CH3:33])([CH3:34])[CH3:35].[C:1]([O:2][C:3](=[O:4])[NH:5][C@H:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)[CH2:13][n:14]1[c:15](=[O:16])[c:17]([N:36]2[CH2:37][CH2:38][NH:39][CH2:40][C:41]2=[O:42])[c:19]([CH3:20])[n:21]([CH2:22][c:23]2[c:24]([F:25])[cH:26][cH:27][cH:28][c:29]2[F:30])[c:31]1=[O:32])([CH3:33])([CH3:34])[CH3:35].[C:1]([O:2][C:3](=[O:4])[NH:5][C@H:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)[CH2:13][n:14]1[c:15](=[O:16])[c:17]([Br:18])[c:19]([CH3:20])[n:21]([CH2:22][c:23]2[c:24]([F:25])[cH:26][cH:27][cH:28][c:29]2[N:36]2[CH2:37][CH2:38][NH:39][CH2:40][C:41]2=[O:42])[c:31]1=[O:32])([CH3:33])([CH3:34])[CH3:35].[C:1]([O:2][C:3](=[O:4])[NH:5][C@H:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)[CH2:13][n:14]1[c:15](=[O:16])[c:17]([Br:18])[c:19]([CH3:20])[n:21]([CH2:22][c:23]2[c:24]([F:25])[cH:26][cH:27][cH:28][c:29]2[N:39]2[CH2:38][CH2:37][NH:36][C:41](=[O:42])[CH2:40]2)[c:31]1=[O:32])([CH3:33])([CH3:34])[CH3:35],US09034850B2
3796,812899,[CH2:1]([NH:2][CH2:3][CH2:4][NH:5][C:6](=[O:7])[O:8][C:9]([CH3:10])([CH3:11])[CH3:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1.[I:19][CH3:20]>C(Cl)(Cl)Cl>[CH2:1]([N:2]([CH2:3][CH2:4][NH:5][C:6](=[O:7])[O:8][C:9]([CH3:10])([CH3:11])[CH3:12])[CH3:20])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,[CH2:1]([N:2]([CH2:3][CH2:4][NH:5][C:6](=[O:7])[O:8][C:9]([CH3:10])([CH3:11])[CH3:12])[CH3:20])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1.[CH2:1]([NH:2][CH2:3][CH2:4][N:5]([C:6](=[O:7])[O:8][C:9]([CH3:10])([CH3:11])[CH3:12])[CH3:20])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,US09040032B2
3797,813024,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([P:7]2(=[S:8])[S:9][P:10]([c:11]3[cH:12][cH:13][c:14]([O:15][CH3:16])[cH:17][cH:18]3)(=[S:19])[S:20]2)[cH:21][cH:22]1.[Cl:23][c:24]1[c:25]([C:26]([F:27])([F:28])[F:29])[cH:30][cH:31][cH:32][c:33]1[CH2:34][N:35]1[CH:36]([CH:37]2[CH2:38][CH2:39]2)[CH2:40][NH:41][C:42](=[O:43])[C:44]1=[O:45]>C1COCC1>[S:8]=[C:42]1[NH:41][CH2:40][CH:36]([CH:37]2[CH2:38][CH2:39]2)[N:35]([CH2:34][c:33]2[c:24]([Cl:23])[c:25]([C:26]([F:27])([F:28])[F:29])[cH:30][cH:31][cH:32]2)[C:44]1=[O:45],[S:8]=[C:42]1[NH:41][CH2:40][CH:36]([CH:37]2[CH2:38][CH2:39]2)[N:35]([CH2:34][c:33]2[c:24]([Cl:23])[c:25]([C:26]([F:27])([F:28])[F:29])[cH:30][cH:31][cH:32]2)[C:44]1=[O:45].[S:8]=[C:44]1[N:35]([CH2:34][c:33]2[c:24]([Cl:23])[c:25]([C:26]([F:27])([F:28])[F:29])[cH:30][cH:31][cH:32]2)[CH:36]([CH:37]2[CH2:38][CH2:39]2)[CH2:40][NH:41][C:42]1=[O:43],US09040534B2
3798,818434,[Br:1][Br:2].[c:3]1([CH3:4])[cH:5][cH:6][cH:7][c:8](-[c:9]2[c:10](=[O:11])[n:12]([CH3:13])[c:14](=[O:15])[n:16]([CH3:17])[c:18]2[CH3:19])[cH:20]1>C(Cl)Cl.CC(C)=O>[Br:2][CH2:19][c:18]1[c:9](-[c:8]2[cH:7][cH:6][cH:5][c:3]([CH3:4])[cH:20]2)[c:10](=[O:11])[n:12]([CH3:13])[c:14](=[O:15])[n:16]1[CH3:17],[Br:2][CH2:19][c:18]1[c:9](-[c:8]2[cH:7][cH:6][cH:5][c:3]([CH3:4])[cH:20]2)[c:10](=[O:11])[n:12]([CH3:13])[c:14](=[O:15])[n:16]1[CH3:17].[Br:2][CH2:4][c:3]1[cH:5][cH:6][cH:7][c:8](-[c:9]2[c:10](=[O:11])[n:12]([CH3:13])[c:14](=[O:15])[n:16]([CH3:17])[c:18]2[CH3:19])[cH:20]1.[Br:2][CH2:13][n:12]1[c:10](=[O:11])[c:9](-[c:8]2[cH:7][cH:6][cH:5][c:3]([CH3:4])[cH:20]2)[c:18]([CH3:19])[n:16]([CH3:17])[c:14]1=[O:15].[Br:2][CH2:17][n:16]1[c:14](=[O:15])[n:12]([CH3:13])[c:10](=[O:11])[c:9](-[c:8]2[cH:7][cH:6][cH:5][c:3]([CH3:4])[cH:20]2)[c:18]1[CH3:19],US09062073B2
3799,820571,[CH3:1][C:2]([O:3][C:4]([CH3:5])=[O:6])=[O:7].[OH:8][C@H:9]1[CH2:10][CH2:11][C@@:12]2([CH3:13])[C@@H:14]([CH2:15][CH2:16][C@:17]3([CH3:18])[C@@H:19]2[CH2:20][CH2:21][C@H:22]2[C@@:23]3([CH3:24])[CH2:25][CH2:26][C@@:27]3([C:28]([OH:29])=[O:30])[CH2:31][CH2:32][C@@H:33]([C:34]([CH3:35])=[CH2:36])[C@H:37]23)[C:38]1([CH3:39])[CH3:40]>CN(C1C=CN=CC=1)C.N1C=CC=CC=1>[C:4]([CH3:5])(=[O:6])[O:8][C@H:9]1[CH2:10][CH2:11][C@@:12]2([CH3:13])[C@@H:14]([CH2:15][CH2:16][C@:17]3([CH3:18])[C@@H:19]2[CH2:20][CH2:21][C@H:22]2[C@@:23]3([CH3:24])[CH2:25][CH2:26][C@@:27]3([C:28]([OH:29])=[O:30])[CH2:31][CH2:32][C@@H:33]([C:34]([CH3:35])=[CH2:36])[C@H:37]23)[C:38]1([CH3:39])[CH3:40],[C:4]([CH3:5])(=[O:6])[O:8][C@H:9]1[CH2:10][CH2:11][C@@:12]2([CH3:13])[C@@H:14]([CH2:15][CH2:16][C@:17]3([CH3:18])[C@@H:19]2[CH2:20][CH2:21][C@H:22]2[C@@:23]3([CH3:24])[CH2:25][CH2:26][C@@:27]3([C:28]([OH:29])=[O:30])[CH2:31][CH2:32][C@@H:33]([C:34]([CH3:35])=[CH2:36])[C@H:37]23)[C:38]1([CH3:39])[CH3:40].[C:4]([CH3:5])(=[O:6])[O:29][C:28]([C@@:27]12[CH2:26][CH2:25][C@@:23]3([CH3:24])[C@:17]4([CH3:18])[CH2:16][CH2:15][C@@H:14]5[C@:12]([CH3:13])([CH2:11][CH2:10][C@H:9]([OH:8])[C:38]5([CH3:39])[CH3:40])[C@H:19]4[CH2:20][CH2:21][C@@H:22]3[C@H:37]1[C@H:33]([C:34]([CH3:35])=[CH2:36])[CH2:32][CH2:31]2)=[O:30],US09067966B2
3800,822574,[C:1]([C:2]1([C:3]([OH:4])=[O:5])[CH2:6][CH2:7]1)#[N:8].[NH2:9][c:10]1[cH:11][c:12](-[c:13]2[c:14]([NH2:15])[n:16][cH:17][n:18][c:19]2[O:20][c:21]2[cH:22][cH:23][c:24]([O:25][c:26]3[cH:27][cH:28][cH:29][cH:30][cH:31]3)[cH:32][cH:33]2)[cH:34][cH:35][cH:36]1>>[C:1]([C:2]1([C:3](=[O:5])[NH:9][c:10]2[cH:11][c:12](-[c:13]3[c:14]([NH2:15])[n:16][cH:17][n:18][c:19]3[O:20][c:21]3[cH:22][cH:23][c:24]([O:25][c:26]4[cH:27][cH:28][cH:29][cH:30][cH:31]4)[cH:32][cH:33]3)[cH:34][cH:35][cH:36]2)[CH2:6][CH2:7]1)#[N:8],[C:1]([C:2]1([C:3](=[O:5])[NH:9][c:10]2[cH:11][c:12](-[c:13]3[c:14]([NH2:15])[n:16][cH:17][n:18][c:19]3[O:20][c:21]3[cH:22][cH:23][c:24]([O:25][c:26]4[cH:27][cH:28][cH:29][cH:30][cH:31]4)[cH:32][cH:33]3)[cH:34][cH:35][cH:36]2)[CH2:6][CH2:7]1)#[N:8].[C:1]([C:2]1([C:3](=[O:5])[NH:15][c:14]2[c:13](-[c:12]3[cH:11][c:10]([NH2:9])[cH:36][cH:35][cH:34]3)[c:19]([O:20][c:21]3[cH:22][cH:23][c:24]([O:25][c:26]4[cH:27][cH:28][cH:29][cH:30][cH:31]4)[cH:32][cH:33]3)[n:18][cH:17][n:16]2)[CH2:6][CH2:7]1)#[N:8],US09073947B2
3801,823576,[Br:1][Br:2].[C:3]([c:4]1[cH:5][cH:6][c:7]([CH2:8][C:9]([O:10][CH2:11][CH3:12])=[O:13])[cH:14][cH:15]1)(=[O:16])[CH3:17]>C(Cl)Cl>[Br:2][CH2:17][C:3]([c:4]1[cH:5][cH:6][c:7]([CH2:8][C:9]([O:10][CH2:11][CH3:12])=[O:13])[cH:14][cH:15]1)=[O:16],[Br:2][CH2:17][C:3]([c:4]1[cH:5][cH:6][c:7]([CH2:8][C:9]([O:10][CH2:11][CH3:12])=[O:13])[cH:14][cH:15]1)=[O:16].[Br:2][CH2:12][CH2:11][O:10][C:9]([CH2:8][c:7]1[cH:6][cH:5][c:4]([C:3](=[O:16])[CH3:17])[cH:15][cH:14]1)=[O:13],US09079860B2
3802,833024,[F:1][c:2]1[cH:3][cH:4][c:5]([CH:6]=[O:7])[cH:8][c:9]1[C:10]([F:11])([F:12])[F:13].[NH:14]1[CH2:15][CH2:16][CH2:17][CH2:18][C@@H:19]1[C:20]([NH:21][C:22]1([c:23]2[cH:24][cH:25][c:26]([C:27]([O:28][CH3:29])=[O:30])[cH:31][cH:32]2)[CH2:33][CH2:34]1)=[O:35]>>[F:1][c:2]1[cH:3][cH:4][c:5]([CH2:6][N:14]2[CH2:15][CH2:16][CH2:17][CH2:18][C@@H:19]2[C:20]([NH:21][C:22]2([c:23]3[cH:24][cH:25][c:26]([C:27]([O:28][CH3:29])=[O:30])[cH:31][cH:32]3)[CH2:33][CH2:34]2)=[O:35])[cH:8][c:9]1[C:10]([F:11])([F:12])[F:13],[F:1][c:2]1[cH:3][cH:4][c:5]([CH2:6][N:14]2[CH2:15][CH2:16][CH2:17][CH2:18][C@@H:19]2[C:20]([NH:21][C:22]2([c:23]3[cH:24][cH:25][c:26]([C:27]([O:28][CH3:29])=[O:30])[cH:31][cH:32]3)[CH2:33][CH2:34]2)=[O:35])[cH:8][c:9]1[C:10]([F:11])([F:12])[F:13].[F:1][c:2]1[cH:3][cH:4][c:5]([CH2:6][N:21]([C:20]([C@@H:19]2[NH:14][CH2:15][CH2:16][CH2:17][CH2:18]2)=[O:35])[C:22]2([c:23]3[cH:24][cH:25][c:26]([C:27]([O:28][CH3:29])=[O:30])[cH:31][cH:32]3)[CH2:33][CH2:34]2)[cH:8][c:9]1[C:10]([F:11])([F:12])[F:13],US09120824B2
3803,833605,[Br:1][CH2:2][CH2:3][F:4].[F:5][c:6]1[cH:7][c:8]2[c:9]([c:10](-[c:11]3[cH:12][n:13][n:14]([CH2:15][CH:16]4[CH2:17][CH2:18][NH:19][CH2:20][CH2:21]4)[cH:22]3)[cH:23][n:24]2[S:25]([c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)(=[O:32])=[O:33])[cH:34][cH:35]1>>[CH2:2]([CH2:3][F:4])[N:19]1[CH2:18][CH2:17][CH:16]([CH2:15][n:14]2[n:13][cH:12][c:11](-[c:10]3[c:9]4[c:8]([cH:7][c:6]([F:5])[cH:35][cH:34]4)[n:24]([S:25]([c:26]4[cH:27][cH:28][cH:29][cH:30][cH:31]4)(=[O:32])=[O:33])[cH:23]3)[cH:22]2)[CH2:21][CH2:20]1,[CH2:2]([CH2:3][F:4])[N:19]1[CH2:18][CH2:17][CH:16]([CH2:15][n:14]2[n:13][cH:12][c:11](-[c:10]3[c:9]4[c:8]([cH:7][c:6]([F:5])[cH:35][cH:34]4)[n:24]([S:25]([c:26]4[cH:27][cH:28][cH:29][cH:30][cH:31]4)(=[O:32])=[O:33])[cH:23]3)[cH:22]2)[CH2:21][CH2:20]1.[Br:1][CH2:2][CH2:3][N:19]1[CH2:18][CH2:17][CH:16]([CH2:15][n:14]2[n:13][cH:12][c:11](-[c:10]3[c:9]4[c:8]([cH:7][c:6]([F:5])[cH:35][cH:34]4)[n:24]([S:25]([c:26]4[cH:27][cH:28][cH:29][cH:30][cH:31]4)(=[O:32])=[O:33])[cH:23]3)[cH:22]2)[CH2:21][CH2:20]1,US09126984B2
3804,835407,[Cl:1][c:2]1[cH:3][cH:4][c:5]([CH:6]=[O:7])[c:8]([F:9])[cH:10]1.[NH:11]1[CH2:12][CH2:13][C@@H:14]([NH:15][C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[CH2:23]1>>[Cl:1][c:2]1[cH:3][cH:4][c:5]([CH:6]=[O:7])[c:8]([N:11]2[CH2:12][CH2:13][C@@H:14]([NH:15][C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[CH2:23]2)[cH:10]1,[Cl:1][c:2]1[cH:3][cH:4][c:5]([CH:6]=[O:7])[c:8]([N:11]2[CH2:12][CH2:13][C@@H:14]([NH:15][C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[CH2:23]2)[cH:10]1.[c:2]1([N:11]2[CH2:12][CH2:13][C@@H:14]([NH:15][C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[CH2:23]2)[cH:3][cH:4][c:5]([CH:6]=[O:7])[c:8]([F:9])[cH:10]1.[c:2]1([N:15]([C@@H:14]2[CH2:13][CH2:12][NH:11][CH2:23]2)[C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[cH:3][cH:4][c:5]([CH:6]=[O:7])[c:8]([F:9])[cH:10]1.[Cl:1][c:2]1[cH:3][cH:4][c:5]([CH:6]=[O:7])[c:8]([N:15]([C@@H:14]2[CH2:13][CH2:12][NH:11][CH2:23]2)[C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[cH:10]1,US09133148B2
3805,836134,[C:1]([O:2][C:3]([O:4][C:5]([CH3:6])([CH3:7])[CH3:8])=[O:9])([O:10][C:11]([CH3:12])([CH3:13])[CH3:14])=[O:15].[CH3:16][CH:17]1[CH2:18][NH:19][CH:20]([C:21]([F:22])([F:23])[F:24])[CH2:25][NH:26]1>ClCCl>[C:3]([O:10][C:11]([CH3:12])([CH3:13])[CH3:14])(=[O:15])[N:26]1[CH:17]([CH3:16])[CH2:18][NH:19][CH:20]([C:21]([F:22])([F:23])[F:24])[CH2:25]1,[C:3]([O:10][C:11]([CH3:12])([CH3:13])[CH3:14])(=[O:15])[N:26]1[CH:17]([CH3:16])[CH2:18][NH:19][CH:20]([C:21]([F:22])([F:23])[F:24])[CH2:25]1.[C:3]([O:10][C:11]([CH3:12])([CH3:13])[CH3:14])(=[O:15])[N:19]1[CH2:18][CH:17]([CH3:16])[NH:26][CH2:25][CH:20]1[C:21]([F:22])([F:23])[F:24],US09133181B2
3807,842781,[Cl:1][c:2]1[c:3]2[n:4]([cH:5][cH:6][cH:7]2)[cH:8][cH:9][n:10]1.[NH:11]1[CH2:12][CH2:13][C@H:14]([NH:15][C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[CH2:23]1>CCN(C(C)C)C(C)C.F[B-](F)(F)F.C([N+]1C=CN(C)C=1)CCC>[c:2]1([N:11]2[CH2:12][CH2:13][C@H:14]([NH:15][C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[CH2:23]2)[c:3]2[n:4]([cH:5][cH:6][cH:7]2)[cH:8][cH:9][n:10]1,[c:2]1([N:11]2[CH2:12][CH2:13][C@H:14]([NH:15][C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[CH2:23]2)[c:3]2[n:4]([cH:5][cH:6][cH:7]2)[cH:8][cH:9][n:10]1.[c:2]1([N:15]([C@H:14]2[CH2:13][CH2:12][NH:11][CH2:23]2)[C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[c:3]2[n:4]([cH:5][cH:6][cH:7]2)[cH:8][cH:9][n:10]1,US09169261B2
3808,842770,[Cl:1][c:2]1[c:3]2[n:4]([cH:5][cH:6][n:7]2)[cH:8][cH:9][n:10]1.[NH:11]1[CH2:12][CH2:13][C@H:14]([NH:15][C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[CH2:23]1>C(NC(C)C)(C)C.CN1C(=O)CCC1.C(OCC)(=O)C>[c:2]1([N:11]2[CH2:12][CH2:13][C@H:14]([NH:15][C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[CH2:23]2)[c:3]2[n:4]([cH:5][cH:6][n:7]2)[cH:8][cH:9][n:10]1,[c:2]1([N:11]2[CH2:12][CH2:13][C@H:14]([NH:15][C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[CH2:23]2)[c:3]2[n:4]([cH:5][cH:6][n:7]2)[cH:8][cH:9][n:10]1.[c:2]1([N:15]([C@H:14]2[CH2:13][CH2:12][NH:11][CH2:23]2)[C:16](=[O:17])[O:18][C:19]([CH3:20])([CH3:21])[CH3:22])[c:3]2[n:4]([cH:5][cH:6][n:7]2)[cH:8][cH:9][n:10]1,US09169261B2
3809,846441,[CH:1]12[CH2:2][CH:3]1[CH2:4][C@H:5]([C:6]([NH:7][C@H:8]([c:9]1[cH:10][cH:11][c:12]([C:13]([O:14][CH3:15])=[O:16])[cH:17][cH:18]1)[CH3:19])=[O:20])[NH:21]2.[F:22][C:23]([F:24])([F:25])[c:26]1[cH:27][cH:28][c:29]([CH2:30][Br:31])[cH:32][cH:33]1>>[CH:1]12[CH2:2][CH:3]1[CH2:4][C@H:5]([C:6]([NH:7][C@H:8]([c:9]1[cH:10][cH:11][c:12]([C:13]([O:14][CH3:15])=[O:16])[cH:17][cH:18]1)[CH3:19])=[O:20])[N:21]2[CH2:30][c:29]1[cH:28][cH:27][c:26]([C:23]([F:22])([F:24])[F:25])[cH:33][cH:32]1,[CH:1]12[CH2:2][CH:3]1[CH2:4][C@H:5]([C:6]([NH:7][C@H:8]([c:9]1[cH:10][cH:11][c:12]([C:13]([O:14][CH3:15])=[O:16])[cH:17][cH:18]1)[CH3:19])=[O:20])[N:21]2[CH2:30][c:29]1[cH:28][cH:27][c:26]([C:23]([F:22])([F:24])[F:25])[cH:33][cH:32]1.[CH:1]12[CH2:2][CH:3]1[CH2:4][C@H:5]([C:6]([N:7]([C@H:8]([c:9]1[cH:10][cH:11][c:12]([C:13]([O:14][CH3:15])=[O:16])[cH:17][cH:18]1)[CH3:19])[CH2:30][c:29]1[cH:28][cH:27][c:26]([C:23]([F:22])([F:24])[F:25])[cH:33][cH:32]1)=[O:20])[NH:21]2,US09181279B2
3810,847925,[Cl:1][c:2]1[n:3][cH:4][n:5][c:6]2[c:7]1[n:8][c:9](-[c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[Cl:16])[n:17]2-[c:18]1[cH:19][cH:20][c:21]([Cl:22])[cH:23][cH:24]1.[NH:25]1[CH2:26][CH2:27][CH:28]([NH:29][C:30](=[O:31])[O:32][C:33]([CH3:34])([CH3:35])[CH3:36])[CH2:37][CH2:38]1>C(O)C>[c:2]1([N:25]2[CH2:26][CH2:27][CH:28]([NH:29][C:30](=[O:31])[O:32][C:33]([CH3:34])([CH3:35])[CH3:36])[CH2:37][CH2:38]2)[n:3][cH:4][n:5][c:6]2[c:7]1[n:8][c:9](-[c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[Cl:16])[n:17]2-[c:18]1[cH:19][cH:20][c:21]([Cl:22])[cH:23][cH:24]1,[c:2]1([N:25]2[CH2:26][CH2:27][CH:28]([NH:29][C:30](=[O:31])[O:32][C:33]([CH3:34])([CH3:35])[CH3:36])[CH2:37][CH2:38]2)[n:3][cH:4][n:5][c:6]2[c:7]1[n:8][c:9](-[c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[Cl:16])[n:17]2-[c:18]1[cH:19][cH:20][c:21]([Cl:22])[cH:23][cH:24]1.[c:2]1([N:29]([CH:28]2[CH2:27][CH2:26][NH:25][CH2:38][CH2:37]2)[C:30](=[O:31])[O:32][C:33]([CH3:34])([CH3:35])[CH3:36])[n:3][cH:4][n:5][c:6]2[c:7]1[n:8][c:9](-[c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[Cl:16])[n:17]2-[c:18]1[cH:19][cH:20][c:21]([Cl:22])[cH:23][cH:24]1,US09187480B2
3811,849650,[F:1][c:2]1[cH:3][cH:4][cH:5][cH:6][n:7]1.[NH:8]1[CH2:9][CH2:10][CH:11]([NH:12][C:13](=[O:14])[O:15][C:16]([CH3:17])([CH3:18])[CH3:19])[CH2:20]1>CCO>[c:2]1([N:8]2[CH2:9][CH2:10][CH:11]([NH:12][C:13](=[O:14])[O:15][C:16]([CH3:17])([CH3:18])[CH3:19])[CH2:20]2)[cH:3][cH:4][cH:5][cH:6][n:7]1,[c:2]1([N:8]2[CH2:9][CH2:10][CH:11]([NH:12][C:13](=[O:14])[O:15][C:16]([CH3:17])([CH3:18])[CH3:19])[CH2:20]2)[cH:3][cH:4][cH:5][cH:6][n:7]1.[c:2]1([N:12]([CH:11]2[CH2:10][CH2:9][NH:8][CH2:20]2)[C:13](=[O:14])[O:15][C:16]([CH3:17])([CH3:18])[CH3:19])[cH:3][cH:4][cH:5][cH:6][n:7]1,US09199946B2
3812,851017,[N:1]([CH2:2][C@H:3]([CH:4]1[CH2:5][CH2:6]1)[C@@H:7]([OH:8])[C@H:9]([NH:10][C:11](=[O:12])[O:13][C:14]([CH3:15])([CH3:16])[CH3:17])[CH2:18][OH:19])=[N+:20]=[N-:21].[c:22]1([CH3:23])[cH:24][cH:25][c:26]([S:27]([Cl:28])(=[O:29])=[O:30])[cH:31][cH:32]1>N1C=CC=CC=1.CN(C)C1C=CN=CC=1.CCOC(C)=O.O>[N:1]([CH2:2][C@H:3]([CH:4]1[CH2:5][CH2:6]1)[C@@H:7]([OH:8])[C@H:9]([NH:10][C:11](=[O:12])[O:13][C:14]([CH3:15])([CH3:16])[CH3:17])[CH2:18][O:19][S:27]([c:26]1[cH:25][cH:24][c:22]([CH3:23])[cH:32][cH:31]1)(=[O:29])=[O:30])=[N+:20]=[N-:21],[N:1]([CH2:2][C@H:3]([CH:4]1[CH2:5][CH2:6]1)[C@@H:7]([OH:8])[C@H:9]([NH:10][C:11](=[O:12])[O:13][C:14]([CH3:15])([CH3:16])[CH3:17])[CH2:18][O:19][S:27]([c:26]1[cH:25][cH:24][c:22]([CH3:23])[cH:32][cH:31]1)(=[O:29])=[O:30])=[N+:20]=[N-:21].[N:1]([CH2:2][C@H:3]([CH:4]1[CH2:5][CH2:6]1)[C@@H:7]([O:8][S:27]([c:26]1[cH:25][cH:24][c:22]([CH3:23])[cH:32][cH:31]1)(=[O:29])=[O:30])[C@H:9]([NH:10][C:11](=[O:12])[O:13][C:14]([CH3:15])([CH3:16])[CH3:17])[CH2:18][OH:19])=[N+:20]=[N-:21],US09200004B2
3813,852295,[Br:1][c:2]1[cH:3][c:4](/[CH:5]=[CH:6]/[CH:7]([c:8]2[cH:9][c:10]([Cl:11])[c:12]([Cl:13])[c:14]([Cl:15])[cH:16]2)[C:17]([F:18])([F:19])[F:20])[cH:21][cH:22][c:23]1[C:24]([NH:25][CH:26]1[CH2:27][CH2:28][NH:29][CH2:30][CH2:31]1)=[O:32].[C:33]([Cl:34])(=[O:35])[CH3:36]>C(Cl)Cl>[Br:1][c:2]1[cH:3][c:4](/[CH:5]=[CH:6]/[CH:7]([c:8]2[cH:9][c:10]([Cl:11])[c:12]([Cl:13])[c:14]([Cl:15])[cH:16]2)[C:17]([F:18])([F:19])[F:20])[cH:21][cH:22][c:23]1[C:24]([NH:25][CH:26]1[CH2:27][CH2:28][N:29]([C:33](=[O:35])[CH3:36])[CH2:30][CH2:31]1)=[O:32],[Br:1][c:2]1[cH:3][c:4](/[CH:5]=[CH:6]/[CH:7]([c:8]2[cH:9][c:10]([Cl:11])[c:12]([Cl:13])[c:14]([Cl:15])[cH:16]2)[C:17]([F:18])([F:19])[F:20])[cH:21][cH:22][c:23]1[C:24]([NH:25][CH:26]1[CH2:27][CH2:28][N:29]([C:33](=[O:35])[CH3:36])[CH2:30][CH2:31]1)=[O:32].[Br:1][c:2]1[cH:3][c:4](/[CH:5]=[CH:6]/[CH:7]([c:8]2[cH:9][c:10]([Cl:11])[c:12]([Cl:13])[c:14]([Cl:15])[cH:16]2)[C:17]([F:18])([F:19])[F:20])[cH:21][cH:22][c:23]1[C:24]([N:25]([CH:26]1[CH2:27][CH2:28][NH:29][CH2:30][CH2:31]1)[C:33](=[O:35])[CH3:36])=[O:32],US09210927B2
